mel_peak_name	sim_peak_name	mel_chr	mel_TSS_start	mel_TSS_end	mel_gene	mel_strand	mel_peak_start	mel_peak_end	mel_dist	sim_chr	sim_TSS_start	sim_TSS_end	sim_gene	sim_strand	sim_peak_start	sim_peak_end	sim_dist	mel_width	sim_width	per_diff
peak_10358	peak_13373	X	11720483	11720661	FBgn0030330	+	11720075	11720560	0	Scf_X	10997597	10998002	FBgn0188616	+	10997447	10997897	0	485	450	0.0748663101604278
peak_10360	peak_13375	X	11792532	11792686	FBgn0000259	+	11792443	11792966	0	Scf_X	11055142	11055291	FBgn0188623	+	11055048	11055558	0	523	510	0.02516940948693127
peak_10363	peak_13377	X	11806868	11807117	FBgn0001218	-	11806979	11807262	0	Scf_X	11069237	11069475	FBgn0187618	-	11069347	11069633	0	283	286	0.01054481546572935
peak_10365	peak_13379	X	11816425	11816551	FBgn0030336	-	11816216	11816625	0	Scf_X	11078639	11078765	FBgn0187616	-	11078433	11078841	0	409	408	0.0024479804161566705
peak_10366	peak_13380	X	11816897	11817033	FBgn0266019	+	11816758	11817483	0	Scf_X	11079047	11080190	FBgn0269581	+	11078954	11079654	0	725	700	0.03508771929824561
peak_10370	peak_13386	X	11839607	11839609	FBgn0030339	+	11838878	11839912	0	Scf_X	11101980	11102003	FBgn0084635	+	11101313	11102316	0	1034	1003	0.03043691703485518
peak_10371	peak_13387	X	11852420	11852530	FBgn0030341	-	11852183	11852652	0	Scf_X	11114814	11114917	FBgn0195865	-	11114577	11115042	0	469	465	0.008565310492505354
peak_10375	peak_13391	X	11869169	11869246	FBgn0030345	+	11869093	11869238	0	Scf_X	11131796	11131879	FBgn0188625	+	11131725	11131871	0	145	146	0.006872852233676976
peak_10378	peak_13395	X	11917068	11917260	FBgn0250871	-	11917165	11917585	0	Scf_X	11178830	11179153	FBgn0195972	-	11178127	11178583	248	420	456	0.0821917808219178
peak_10379	peak_13396	X	11922651	11922760	FBgn0030357	-	11922518	11923059	0	Scf_X	11181143	11181254	FBgn0187604	-	11181014	11181531	0	541	517	0.045368620037807186
peak_10384	peak_13401	X	12015482	12015518	FBgn0030362	+	12014865	12015638	0	Scf_X	11273444	11273496	FBgn0188630	+	11272833	11273611	0	773	778	0.006447453255963894
peak_10386	peak_13403	X	12017873	12017961	FBgn0043001	-	12017207	12018082	0	Scf_X	11275831	11275946	FBgn0187595	-	11275133	11276057	0	875	924	0.054474708171206226
peak_10389	peak_13406	X	12021067	12021159	FBgn0030365	+	12020989	12021532	0	Scf_X	11279328	11279451	FBgn0188632	+	11279282	11279823	0	543	541	0.0036900369003690036
peak_10396	peak_13410	X	12462866	12463112	FBgn0030391	-	12462563	12463215	0	Scf_X	11703615	11703860	FBgn0195989	-	11703312	11703964	0	652	652	0.0
peak_10401	peak_13416	X	12497187	12497572	FBgn0030396	+	12496998	12497329	0	Scf_X	11737188	11737574	FBgn0068689	+	11737030	11737330	0	331	300	0.098256735340729
peak_10408	peak_13427	X	12582550	12583193	FBgn0030400	-	12582910	12583393	0	Scf_X	11821176	11821821	FBgn0268109	-	11821533	11822011	0	483	478	0.01040582726326743
peak_10412	peak_13430	X	12595546	12595624	FBgn0030403	-	12595311	12595721	0	Scf_X	11834108	11834198	FBgn0187572	-	11833874	11834284	0	410	410	0.0
peak_10413	peak_13431	X	12596900	12596969	FBgn0052654	+	12595951	12596571	-330	Scf_X	11834682	11834874	FBgn0270225	+	11834591	11835209	0	620	618	0.0032310177705977385
peak_10416	peak_13434	X	12631604	12631813	FBgn0030412	+	12631467	12632269	0	Scf_X	11870576	11870787	FBgn0270630	+	11870446	11871232	0	802	786	0.020151133501259445
peak_10420	peak_13438	X	12659414	12659548	FBgn0011837	+	12658907	12659500	0	Scf_X	11898032	11898201	FBgn0270010	+	11897591	11898152	0	593	561	0.05545927209705372
peak_10438	peak_13453	X	12744463	12744556	FBgn0030418	+	12743961	12744517	0	Scf_X	11982621	11982872	FBgn0196120	+	11982253	11982806	0	556	553	0.005410279531109108
peak_10444	peak_13459	X	12760373	12760617	FBgn0020513	-	12760396	12760808	0	Scf_X	12000915	12001154	FBgn0187568	-	12000932	12001346	0	412	414	0.004842615012106538
peak_10446	peak_13466	X	12900955	12901114	FBgn0052649	-	12900810	12901306	0	Scf_X	12138868	12139023	FBgn0187562	-	12138723	12139245	0	496	522	0.05108055009823183
peak_10447	peak_13467	X	12903077	12903162	FBgn0030431	-	12903123	12903637	0	Scf_X	12141018	12141123	FBgn0268231	-	12141062	12141557	0	514	495	0.03766105054509415
peak_10449	peak_13470	X	12905781	12906018	FBgn0030432	-	12906380	12906759	-363	Scf_X	12143716	12143961	FBgn0195862	-	12144275	12144650	-315	379	375	0.010610079575596816
peak_10450	peak_13471	X	12907104	12907187	FBgn0030433	+	12906990	12907375	0	Scf_X	12144976	12145060	FBgn0196121	+	12144889	12145248	0	385	359	0.06989247311827956
peak_10456	peak_13478	X	13089776	13090434	FBgn0010303	-	13089853	13090521	0	Scf_X	12321045	12321706	FBgn0187559	-	12321121	12321794	0	668	673	0.007457121551081283
peak_10458	peak_13480	X	13094467	13094572	FBgn0030447	+	13094096	13094724	0	Scf_X	12325527	12325783	FBgn0196124	+	12325325	12325911	0	628	586	0.06919275123558484
peak_10462	peak_13485	X	13139198	13139668	FBgn0052645	+	13132413	13133305	-5894	Scf_X	12369736	12370171	FBgn0188673	+	12362924	12363847	-5890	892	923	0.03415977961432507
peak_10470	peak_13497	X	13286015	13286350	FBgn0030465	+	13285967	13286348	0	Scf_X	12513271	12513628	FBgn0268554	+	12513219	12513597	0	381	378	0.007905138339920948
peak_10476	peak_13509	X	13329823	13329964	FBgn0040309	+	13329458	13330088	0	Scf_X	12557127	12557360	FBgn0188685	+	12556849	12557493	0	630	644	0.02197802197802198
peak_10484	peak_13520	X	13385264	13385336	FBgn0030480	+	13385125	13385497	0	Scf_X	12611601	12611723	FBgn0188691	+	12611504	12611882	0	372	378	0.016
peak_10485	peak_13521	X	13387185	13387417	FBgn0026749	-	13386892	13387493	0	Scf_X	12613644	12613882	FBgn0187540	-	12613353	12613948	0	601	595	0.010033444816053512
peak_10487	peak_13524	X	13404748	13404966	FBgn0030484	+	13404256	13405156	0	Scf_X	12630631	12630831	FBgn0188696	+	12630149	12631014	0	900	865	0.039660056657223795
peak_10488	peak_13527	X	13413241	13413466	FBgn0030486	+	13413013	13413517	0	Scf_X	12638965	12639250	FBgn0188697	+	12638786	12639301	0	504	515	0.021589793915603533
peak_10498	peak_13535	X	13615980	13616403	FBgn0030502	-	13616062	13616468	0	Scf_X	12835406	12836013	FBgn0270906	-	12835488	12835900	0	406	412	0.014669926650366748
peak_10501	peak_13537	X	13624305	13624408	FBgn0030504	-	13624329	13624531	0	Scf_X	12843682	12843790	FBgn0268080	-	12843703	12843908	0	202	205	0.014742014742014743
peak_10505	peak_13541	X	13680153	13680201	FBgn0030510	-	13680152	13680585	0	Scf_X	12899165	12899505	FBgn0187532	-	12899164	12899595	0	433	431	0.004629629629629629
peak_10510	peak_13545	X	13739743	13739860	FBgn0030519	+	13739280	13740550	0	Scf_X	12958091	12958203	FBgn0196133	+	12957624	12958892	0	1270	1268	0.0015760441292356187
peak_10511	peak_13546	X	13744398	13744683	FBgn0001612	-	13744613	13744988	0	Scf_X	12962648	12962938	FBgn0187529	-	12962861	12963235	0	375	374	0.0026702269692923898
peak_10513	peak_13548	X	13754829	13755406	FBgn0030520	-	13749709	13750228	4602	Scf_X	12973129	12973702	FBgn0195851	-	12968000	12968492	4638	519	492	0.05341246290801187
peak_10515	peak_11361	X	13762751	13762830	FBgn0003218	+	13762579	13762911	0	Scf_NODE_24415	79407	79498	FBgn0188712	-	79327	79677	0	332	350	0.05278592375366569
peak_10518	peak_11356	X	13783713	13784276	FBgn0261244	+	13783551	13784595	0	Scf_NODE_24415	57922	58558	FBgn0188716	-	57638	58635	0	1044	997	0.046055854973052424
peak_10519	peak_11355	X	13811683	13811758	FBgn0030528	+	13811553	13811744	0	Scf_NODE_24415	28684	28784	FBgn0188717	-	28699	28892	0	191	193	0.010416666666666666
peak_10522	peak_11352	X	13822008	13822307	FBgn0030529	-	13821802	13822492	0	Scf_NODE_24415	18219	18523	FBgn0187524	+	18041	18734	0	690	693	0.004338394793926247
peak_10523	peak_11351	X	13822825	13822926	FBgn0027537	+	13822697	13822917	0	Scf_NODE_24415	17442	17545	FBgn0270159	-	17452	17669	0	220	217	0.013729977116704805
peak_10524	peak_11350	X	13830010	13830317	FBgn0030530	-	13830037	13830423	0	Scf_NODE_24415	10175	10478	FBgn0269162	+	10046	10445	0	386	399	0.033121019108280254
peak_10540	peak_13569	X	13996344	13996523	FBgn0000173	+	13995938	13997022	0	Scf_X	13134063	13134251	FBgn0188718	+	13133674	13134746	0	1084	1072	0.011131725417439703
peak_10548	peak_13579	X	14200177	14200260	FBgn0030545	+	14200065	14200467	0	Scf_X	13294337	13294446	FBgn0269070	+	13294231	13294656	0	402	425	0.05562273276904474
peak_10550	peak_13581	X	14211070	14211457	FBgn0040153	-	14211164	14211677	0	Scf_X	13305189	13305570	FBgn0195847	-	13305283	13305788	0	513	505	0.015717092337917484
peak_10552	peak_13585	X	14226288	14226339	FBgn0030552	+	14226195	14226336	0	Scf_X	13319776	13319842	FBgn0188731	+	13319698	13319839	0	141	141	0.0
peak_10553	peak_13586	X	14233771	14234066	FBgn0259166	-	14233979	14234327	0	Scf_X	13326996	13327294	FBgn0187512	-	13327193	13327532	0	348	339	0.026200873362445413
peak_10555	peak_13589	X	14238314	14238373	FBgn0030554	+	14238223	14238392	0	Scf_X	13331515	13331674	FBgn0188732	+	13331524	13331693	0	169	169	0.0
peak_10562	peak_13601	X	14580599	14580665	FBgn0030571	+	14580469	14581056	0	Scf_X	13664736	13664755	FBgn0068697	+	13664316	13664877	0	587	561	0.04529616724738676
peak_10564	peak_13604	X	14583676	14583752	FBgn0030573	+	14583550	14583937	0	Scf_X	13667622	13667703	FBgn0188743	+	13667516	13667889	0	387	373	0.03684210526315789
peak_10569	peak_13609	X	14825745	14825905	FBgn0003301	-	14825868	14826468	0	Scf_X	13891891	13892223	FBgn0083415	-	13892036	13892601	0	600	565	0.060085836909871244
peak_10571	peak_13611	X	14831782	14832033	FBgn0030581	-	14831561	14832174	0	Scf_X	13897852	13898108	FBgn0068698	-	13897640	13898240	0	613	600	0.021434460016488046
peak_10572	peak_13612	X	14832646	14832960	FBgn0030582	+	14832484	14833505	0	Scf_X	13898870	13899214	FBgn0084946	+	13898688	13899727	0	1021	1039	0.017475728155339806
peak_10576	peak_13615	X	14856303	14856361	FBgn0030589	-	14856027	14857577	0	Scf_X	13922357	13922410	FBgn0187177	-	13922081	13923629	0	1550	1548	0.0012911555842479018
peak_10585	peak_13634	X	15024435	15024702	FBgn0052594	+	15024244	15024965	0	Scf_X	14077331	14078175	FBgn0188751	+	14077683	14078426	0	721	743	0.030054644808743168
peak_10586	peak_13636	X	15044122	15044283	FBgn0030603	+	15042850	15044549	0	Scf_X	14090370	14090890	FBgn0188752	+	14089421	14091165	0	1699	1744	0.026139994191112403
peak_10589	peak_13640	X	15066372	15066432	FBgn0264389	-	15066099	15066767	0	Scf_X	14112699	14112792	FBgn0187482	-	14112426	14113113	0	668	687	0.028044280442804426
peak_10591	peak_13642	X	15075940	15076220	FBgn0030608	-	15073119	15073364	2577	Scf_X	14122190	14122475	FBgn0187481	-	14119400	14119649	2542	245	249	0.016194331983805668
peak_10594	peak_13646	X	15084625	15084699	FBgn0030610	-	15084396	15084801	0	Scf_X	14130770	14130876	FBgn0187480	-	14130570	14130946	0	405	376	0.07426376440460948
peak_10599	peak_13649	X	15139254	15139367	FBgn0030616	-	15138611	15139857	0	Scf_X	14185428	14185593	FBgn0269193	-	14184773	14186079	0	1246	1306	0.047021943573667714
peak_10604	peak_13657	X	15299008	15299583	FBgn0261703	+	15301212	15301555	1630	Scf_X	14344508	14345585	FBgn0188768	+	14347181	14347533	1597	343	352	0.025899280575539568
peak_10613	peak_13668	X	15319491	15319780	FBgn0004924	+	15323116	15323860	3337	Scf_X	14365296	14365597	FBgn0269042	+	14368963	14369731	3367	744	768	0.031746031746031744
peak_10616	peak_13672	X	15345168	15345405	FBgn0030631	+	15345076	15345657	0	Scf_X	14388527	14388759	FBgn0188771	+	14388411	14388985	0	581	574	0.012121212121212121
peak_10619	peak_13677	X	15449767	15449883	FBgn0040285	-	15449507	15449977	0	Scf_X	14494781	14494902	FBgn0268986	-	14494530	14494988	0	470	458	0.02586206896551724
peak_10620	peak_13678	X	15450260	15450390	FBgn0014455	+	15450157	15450585	0	Scf_X	14495306	14495431	FBgn0188773	+	14495198	14495626	0	428	428	0.0
peak_10621	peak_13680	X	15453470	15453574	FBgn0030638	+	15453279	15453729	0	Scf_X	14498443	14498543	FBgn0188774	+	14498249	14498698	0	450	449	0.002224694104560623
peak_10642	peak_13712	X	15582768	15582874	FBgn0030659	-	15582802	15582961	0	Scf_X	14630164	14630285	FBgn0187449	-	14630198	14630356	0	159	158	0.006309148264984227
peak_10647	peak_13716	X	15625724	15626540	FBgn0003463	-	15633363	15633777	-6824	Scf_X	14673790	14674656	FBgn0041657	-	14681424	14681822	-6769	414	398	0.03940886699507389
peak_10651	peak_13721	X	15710305	15710539	FBgn0030672	-	15709740	15710737	0	Scf_X	14769698	14769916	FBgn0187444	-	14769149	14770112	0	997	963	0.03469387755102041
peak_10652	peak_13722	X	15711056	15711123	FBgn0030673	+	15710937	15711113	0	Scf_X	14770415	14770521	FBgn0188792	+	14770327	14770500	0	176	173	0.017191977077363897
peak_10655	peak_13725	X	15732177	15732190	FBgn0030675	+	15732051	15732540	0	Scf_X	14791990	14792049	FBgn0188794	+	14791916	14792399	0	489	483	0.012345679012345678
peak_10658	peak_13726	X	15738826	15738954	FBgn0030678	-	15738680	15739028	0	Scf_X	14798566	14798790	FBgn0187441	-	14798420	14798768	0	348	348	0.0
peak_10659	peak_13727	X	15739229	15739402	FBgn0030679	+	15739133	15739333	0	Scf_X	14798941	14799140	FBgn0188796	+	14798853	14799071	0	200	218	0.0861244019138756
peak_10661	peak_13728	X	15749165	15749251	FBgn0030683	+	15748762	15749226	0	Scf_X	14808757	14808850	FBgn0270811	+	14808353	14808825	0	464	472	0.017094017094017096
peak_10662	peak_13729	X	15760640	15760733	FBgn0030685	-	15760378	15760873	0	Scf_X	14820262	14820675	FBgn0195833	-	14820399	14820896	0	495	497	0.004032258064516129
peak_10663	peak_13730	X	15761247	15761333	FBgn0030686	+	15761112	15761525	0	Scf_X	14821265	14821346	FBgn0188799	+	14821116	14821538	0	413	422	0.02155688622754491
peak_10664	peak_13732	X	15788896	15788957	FBgn0026374	+	15788749	15788939	0	Scf_X	14848439	14848518	FBgn0188809	+	14848309	14848500	0	190	191	0.005249343832020997
peak_10665	peak_13735	X	15799595	15799673	FBgn0030694	+	15800725	15801118	1053	Scf_X	14855706	14855965	FBgn0196006	+	14857031	14857426	1067	393	395	0.005076142131979695
peak_10667	peak_13738	X	15804369	15805177	FBgn0003345	+	15804672	15805166	0	Scf_X	14860542	14861290	FBgn0196142	+	14860803	14861279	0	494	476	0.03711340206185567
peak_10674	peak_13747	X	15849164	15849258	FBgn0014391	-	15849191	15849408	0	Scf_X	14900215	14900303	FBgn0196003	-	14900242	14900461	0	217	219	0.009174311926605505
peak_10680	peak_13756	X	15892199	15892251	FBgn0003392	+	15891978	15892246	0	Scf_X	14943409	14943499	FBgn0068585	+	14943227	14943494	0	268	267	0.003738317757009346
peak_10681	peak_13757	X	15909530	15909676	FBgn0010315	-	15909408	15909824	0	Scf_X	14960920	14961061	FBgn0187433	-	14960799	14961216	0	416	417	0.0024009603841536613
peak_10682	peak_13758	X	15933603	15933675	FBgn0053180	-	15933622	15933803	0	Scf_X	14984738	14984971	FBgn0270271	-	14984757	14984947	0	181	190	0.04851752021563342
peak_10684	peak_13760	X	15986737	15986808	FBgn0030718	-	15986732	15987176	0	Scf_X	15041690	15041764	FBgn0187428	-	15041685	15042127	0	444	442	0.004514672686230248
peak_10687	peak_13763	X	15992467	15992661	FBgn0000611	+	15992294	15992976	0	Scf_X	15047439	15047642	FBgn0188823	+	15047276	15047961	0	682	685	0.0043891733723482075
peak_10694	peak_13773	X	16096526	16096663	FBgn0259700	-	16096346	16096804	0	Scf_X	15106528	15106658	FBgn0269179	-	15106347	15106804	0	458	457	0.002185792349726776
peak_10698	peak_13777	X	16148741	16148977	FBgn0285879	-	16149067	16149344	-91	Scf_X	15156552	15158306	FBgn0187422	-	15158775	15159054	-470	277	279	0.007194244604316547
peak_10699	peak_13780	X	16216250	16216746	FBgn0000459	-	16216565	16217867	0	Scf_X	15225542	15226050	FBgn0270117	-	15225844	15227172	0	1302	1328	0.01977186311787072
peak_10700	peak_13781	X	16270950	16271096	FBgn0030731	+	16270866	16271396	0	Scf_X	15273267	15273425	FBgn0270666	+	15273181	15273713	0	530	532	0.003766478342749529
peak_10704	peak_13784	X	16276269	16276417	FBgn0004066	+	16276220	16276582	0	Scf_X	15278596	15278726	FBgn0268185	+	15278526	15278889	0	362	363	0.002758620689655172
peak_10705	peak_13786	X	16278356	16278547	FBgn0000536	+	16277854	16278454	0	Scf_X	15280707	15280893	FBgn0196149	+	15280197	15280800	0	600	603	0.004987531172069825
peak_10713	peak_13790	X	16296366	16296587	FBgn0030734	-	16296000	16296404	0	Scf_X	15298528	15298755	FBgn0187418	-	15298157	15298562	0	404	405	0.002472187886279357
peak_10718	peak_13796	X	16320336	16320370	FBgn0004432	-	16320080	16320478	0	Scf_X	15322344	15322376	FBgn0191705	-	15322088	15322486	0	398	398	0.0
peak_10719	peak_13798	X	16331953	16332048	FBgn0030743	-	16332605	16332923	-558	Scf_X	15335396	15335606	FBgn0187415	-	15334627	15334946	451	318	319	0.0031397174254317113
peak_10725	peak_13801	X	16373085	16373174	FBgn0004598	+	16372565	16373221	0	Scf_X	15365198	15365313	FBgn0084645	+	15364691	15365347	0	656	656	0.0
peak_10726	peak_13802	X	16384587	16384908	FBgn0030744	-	16384850	16385047	0	Scf_X	15376600	15376915	FBgn0187413	-	15376862	15377057	0	197	195	0.01020408163265306
peak_10732	peak_13807	X	16422830	16423279	FBgn0026575	+	16422583	16423346	0	Scf_X	15414429	15414898	FBgn0188846	+	15414201	15414959	0	763	758	0.006574621959237344
peak_10737	peak_13810	X	16446879	16446993	FBgn0261609	-	16446929	16447123	0	Scf_X	15438889	15439011	FBgn0187410	-	15438939	15439146	0	194	207	0.06483790523690773
peak_10738	peak_13811	X	16448664	16448697	FBgn0262734	+	16448503	16448759	0	Scf_X	15440518	15440588	FBgn0188847	+	15440396	15440647	0	256	251	0.01972386587771203
peak_10745	peak_13819	X	16587872	16588107	FBgn0030759	+	16587058	16587334	-539	Scf_X	15570749	15570979	FBgn0188848	+	15569883	15570158	-592	276	275	0.003629764065335753
peak_10750	peak_13821	X	16610684	16611191	FBgn0025743	+	16607920	16608130	-2555	Scf_X	15593837	15594339	FBgn0188849	+	15590980	15591186	-2652	210	206	0.019230769230769232
peak_10752	peak_13824	X	16636427	16637414	FBgn0026181	-	16637013	16637570	0	Scf_X	15619010	15620114	FBgn0269387	-	15619599	15620148	0	557	549	0.014466546112115732
peak_10753	peak_13825	X	16637893	16637927	FBgn0010412	+	16637795	16637917	0	Scf_X	15620487	15620538	FBgn0188851	+	15620384	15620506	0	122	122	0.0
peak_10755	peak_13827	X	16640967	16641476	FBgn0030766	+	16640744	16641270	0	Scf_X	15623638	15624165	FBgn0188852	+	15623450	15623979	0	526	529	0.005687203791469194
peak_10764	peak_13835	X	16694950	16695144	FBgn0259923	-	16695081	16695322	0	Scf_X	15677509	15677732	FBgn0187394	-	15677642	15677870	0	241	228	0.05543710021321962
peak_10776	peak_13844	X	16787751	16787949	FBgn0030788	+	16787686	16787864	0	Scf_X	15772015	15772061	FBgn0269870	+	15772058	15772221	0	178	163	0.08797653958944282
peak_10777	peak_13846	X	16792118	16792553	FBgn0030790	+	16792025	16792632	0	Scf_X	15776409	15776856	FBgn0188869	+	15776309	15776935	0	607	626	0.030819140308191405
peak_10785	peak_13852	X	16886437	16886528	FBgn0030802	-	16886144	16886639	0	Scf_X	15869708	15869800	FBgn0187376	-	15869416	15869909	0	495	493	0.004048582995951417
peak_10786	peak_13853	X	16886817	16886966	FBgn0030803	+	16886745	16886876	0	Scf_X	15870242	15870350	FBgn0188879	+	15870141	15870270	0	131	129	0.015384615384615385
peak_10788	peak_13855	X	16940503	16940873	FBgn0030805	-	16938258	16938499	2005	Scf_X	15922811	15923189	FBgn0187373	-	15920557	15920801	2011	241	244	0.012371134020618556
peak_10791	peak_13858	X	16943289	16943898	FBgn0030808	+	16943189	16944128	0	Scf_X	15925464	15926047	FBgn0188884	+	15925363	15926269	0	939	906	0.03577235772357724
peak_10798	peak_13865	X	17077680	17077837	FBgn0030812	-	17076559	17078123	0	Scf_X	16077136	16077150	FBgn0187366	-	16076734	16078318	0	1564	1584	0.012706480304955527
peak_10800	peak_13867	X	17091853	17092119	FBgn0030816	+	17091710	17091913	0	Scf_X	16091616	16091878	FBgn0188887	+	16091458	16091676	0	203	218	0.07125890736342043
peak_10803	peak_13870	X	17101197	17101385	FBgn0030817	+	17101006	17101493	0	Scf_X	16100909	16101082	FBgn0188888	+	16100708	16101190	0	487	482	0.010319917440660475
peak_10808	peak_13877	X	17148203	17148264	FBgn0002590	-	17148189	17148407	0	Scf_X	16146895	16146994	FBgn0187359	-	16146881	16147099	0	218	218	0.0
peak_10811	peak_13880	X	17160005	17161071	FBgn0000163	+	17159858	17160105	0	Scf_X	16159280	16160338	FBgn0188891	+	16159127	16159371	0	247	244	0.012219959266802444
peak_10815	peak_13885	X	17244911	17245001	FBgn0030833	-	17244733	17245261	0	Scf_X	16240174	16240272	FBgn0187350	-	16239999	16240580	0	528	581	0.09558160504959423
peak_10816	peak_13886	X	17249387	17249502	FBgn0030834	-	17249420	17249567	0	Scf_X	16243596	16243701	FBgn0187347	-	16243629	16243776	0	147	147	0.0
peak_10837	peak_13910	X	17579860	17580097	FBgn0030847	+	17579720	17580018	0	Scf_X	16575825	16576063	FBgn0187335	+	16575696	16575983	0	298	287	0.037606837606837605
peak_10840	peak_13914	X	17599607	17599679	FBgn0026313	+	17599483	17599871	0	Scf_X	16595218	16595317	FBgn0187336	+	16595140	16595507	0	388	367	0.05562913907284768
peak_10852	peak_13930	X	17694261	17694387	FBgn0263258	-	17694656	17694968	-270	Scf_X	16689716	16690142	FBgn0188905	-	16690087	16690399	0	312	312	0.0
peak_10860	peak_13938	X	17723202	17723249	FBgn0261570	+	17722928	17723334	0	Scf_X	16718615	16718657	FBgn0188922	+	16718334	16718742	0	406	408	0.004914004914004914
peak_10871	peak_13951	X	17827322	17827520	FBgn0030869	-	17826756	17827703	0	Scf_X	16820617	16820855	FBgn0270655	-	16820063	16820986	0	947	923	0.025668449197860963
peak_10873	peak_13952	X	17830827	17831320	FBgn0030870	+	17830154	17831392	0	Scf_X	16824082	16824567	FBgn0188924	+	16823378	16824639	0	1238	1261	0.01840736294517807
