peak_0	peak_5	FBgn0051973	2858	FBgn0051973	-13850	FBgn0051973	3760	FBgn0051973	-9545	True
peak_9047	peak_10588	FBgn0039691	0	FBgn0027518	0	FBgn0039691	0	FBgn0027518	0	True
peak_9047	peak_10588	FBgn0039691	0	FBgn0027518	0	FBgn0039691	0	FBgn0039691	0	True
peak_9047	peak_10588	FBgn0039691	0	FBgn0039691	0	FBgn0027518	0	FBgn0027518	0	True
peak_9047	peak_10588	FBgn0039691	0	FBgn0039691	0	FBgn0027518	0	FBgn0039691	0	True
peak_9047	peak_10588	FBgn0039691	0	FBgn0039691	0	FBgn0039691	0	FBgn0027518	0	True
peak_9047	peak_10588	FBgn0039691	0	FBgn0039691	0	FBgn0039691	0	FBgn0039691	0	True
peak_9048	peak_10589	FBgn0020235	0	FBgn0020235	0	FBgn0020235	0	FBgn0020235	0	True
peak_9049	peak_10590	FBgn0020235	0	FBgn0020235	0	FBgn0260990	0	FBgn0260990	0	True
peak_9049	peak_10590	FBgn0020235	0	FBgn0260990	0	FBgn0260990	0	FBgn0260990	0	True
peak_9049	peak_10590	FBgn0260990	0	FBgn0020235	0	FBgn0260990	0	FBgn0260990	0	True
peak_9049	peak_10590	FBgn0260990	0	FBgn0260990	0	FBgn0260990	0	FBgn0260990	0	True
peak_9054	peak_10592	FBgn0001297	5680	FBgn0260990	-5570	FBgn0001297	4567	FBgn0260990	-6199	True
peak_9055	peak_10593	FBgn0001297	3711	FBgn0260990	-7196	FBgn0001297	3796	FBgn0260990	-6808	True
peak_9059	peak_10599	FBgn0039694	203	FBgn0001297	-4788	FBgn0039694	235	FBgn0001297	-4642	True
peak_9060	peak_10600	FBgn0001297	0	FBgn0001297	0	FBgn0001297	0	FBgn0001297	0	True
peak_9062	peak_10603	FBgn0039697	0	FBgn0039697	0	FBgn0039697	0	FBgn0039697	0	True
peak_9062	peak_10603	FBgn0039697	0	FBgn0039697	0	FBgn0039697	0	FBgn0039698	0	True
peak_9062	peak_10603	FBgn0039697	0	FBgn0039697	0	FBgn0039698	0	FBgn0039697	0	True
peak_9062	peak_10603	FBgn0039697	0	FBgn0039697	0	FBgn0039698	0	FBgn0039698	0	True
peak_9062	peak_10603	FBgn0039697	0	FBgn0039698	0	FBgn0039697	0	FBgn0039697	0	True
peak_9062	peak_10603	FBgn0039697	0	FBgn0039698	0	FBgn0039697	0	FBgn0039698	0	True
peak_9062	peak_10603	FBgn0039697	0	FBgn0039698	0	FBgn0039698	0	FBgn0039697	0	True
peak_9062	peak_10603	FBgn0039697	0	FBgn0039698	0	FBgn0039698	0	FBgn0039698	0	True
peak_9062	peak_10603	FBgn0039698	0	FBgn0039697	0	FBgn0039697	0	FBgn0039697	0	True
peak_9062	peak_10603	FBgn0039698	0	FBgn0039697	0	FBgn0039697	0	FBgn0039698	0	True
peak_9062	peak_10603	FBgn0039698	0	FBgn0039697	0	FBgn0039698	0	FBgn0039697	0	True
peak_9062	peak_10603	FBgn0039698	0	FBgn0039697	0	FBgn0039698	0	FBgn0039698	0	True
peak_9062	peak_10603	FBgn0039698	0	FBgn0039698	0	FBgn0039697	0	FBgn0039697	0	True
peak_9062	peak_10603	FBgn0039698	0	FBgn0039698	0	FBgn0039697	0	FBgn0039698	0	True
peak_9062	peak_10603	FBgn0039698	0	FBgn0039698	0	FBgn0039698	0	FBgn0039697	0	True
peak_9062	peak_10603	FBgn0039698	0	FBgn0039698	0	FBgn0039698	0	FBgn0039698	0	True
peak_9063	peak_10604	FBgn0002924	0	FBgn0002924	0	FBgn0002924	0	FBgn0002924	0	True
peak_9063	peak_10604	FBgn0002924	0	FBgn0002924	0	FBgn0002924	0	FBgn0000247	0	True
peak_9063	peak_10604	FBgn0002924	0	FBgn0002924	0	FBgn0000247	0	FBgn0002924	0	True
peak_9063	peak_10604	FBgn0002924	0	FBgn0002924	0	FBgn0000247	0	FBgn0000247	0	True
peak_9063	peak_10604	FBgn0002924	0	FBgn0000247	0	FBgn0002924	0	FBgn0002924	0	True
peak_9063	peak_10604	FBgn0002924	0	FBgn0000247	0	FBgn0002924	0	FBgn0000247	0	True
peak_9063	peak_10604	FBgn0002924	0	FBgn0000247	0	FBgn0000247	0	FBgn0002924	0	True
peak_9063	peak_10604	FBgn0002924	0	FBgn0000247	0	FBgn0000247	0	FBgn0000247	0	True
peak_9063	peak_10604	FBgn0000247	0	FBgn0002924	0	FBgn0002924	0	FBgn0002924	0	True
peak_9063	peak_10604	FBgn0000247	0	FBgn0002924	0	FBgn0002924	0	FBgn0000247	0	True
peak_9063	peak_10604	FBgn0000247	0	FBgn0002924	0	FBgn0000247	0	FBgn0002924	0	True
peak_9063	peak_10604	FBgn0000247	0	FBgn0002924	0	FBgn0000247	0	FBgn0000247	0	True
peak_9063	peak_10604	FBgn0000247	0	FBgn0000247	0	FBgn0002924	0	FBgn0002924	0	True
peak_9063	peak_10604	FBgn0000247	0	FBgn0000247	0	FBgn0002924	0	FBgn0000247	0	True
peak_9063	peak_10604	FBgn0000247	0	FBgn0000247	0	FBgn0000247	0	FBgn0002924	0	True
peak_9063	peak_10604	FBgn0000247	0	FBgn0000247	0	FBgn0000247	0	FBgn0000247	0	True
peak_9065	peak_10608	FBgn0039705	0	FBgn0039705	0	FBgn0039705	0	FBgn0039705	0	True
peak_9066	peak_10609	FBgn0260969	26	FBgn0039705	-339	FBgn0260969	16	FBgn0039705	-302	True
peak_9067	peak_10610	FBgn0039709	0	FBgn0039709	0	FBgn0039709	0	FBgn0039709	0	True
peak_9068	peak_10611	FBgn0039710	0	FBgn0039710	0	FBgn0039710	0	FBgn0039710	0	True
peak_9069	peak_10612	FBgn0039711	0	FBgn0039711	0	FBgn0039711	0	FBgn0039711	0	True
peak_9070	peak_10613	FBgn0039712	24	FBgn0039711	-670	FBgn0039712	45	FBgn0039711	-1636	True
peak_9071	peak_10614	FBgn0039712	0	FBgn0039712	0	FBgn0039712	0	FBgn0039712	0	True
peak_9071	peak_10614	FBgn0039712	0	FBgn0039712	0	FBgn0039712	0	FBgn0039713	0	True
peak_9071	peak_10614	FBgn0039712	0	FBgn0039712	0	FBgn0039713	0	FBgn0039712	0	True
peak_9071	peak_10614	FBgn0039712	0	FBgn0039712	0	FBgn0039713	0	FBgn0039713	0	True
peak_9071	peak_10614	FBgn0039712	0	FBgn0039713	0	FBgn0039712	0	FBgn0039712	0	True
peak_9071	peak_10614	FBgn0039712	0	FBgn0039713	0	FBgn0039712	0	FBgn0039713	0	True
peak_9071	peak_10614	FBgn0039712	0	FBgn0039713	0	FBgn0039713	0	FBgn0039712	0	True
peak_9071	peak_10614	FBgn0039712	0	FBgn0039713	0	FBgn0039713	0	FBgn0039713	0	True
peak_9071	peak_10614	FBgn0039713	0	FBgn0039712	0	FBgn0039712	0	FBgn0039712	0	True
peak_9071	peak_10614	FBgn0039713	0	FBgn0039712	0	FBgn0039712	0	FBgn0039713	0	True
peak_9071	peak_10614	FBgn0039713	0	FBgn0039712	0	FBgn0039713	0	FBgn0039712	0	True
peak_9071	peak_10614	FBgn0039713	0	FBgn0039712	0	FBgn0039713	0	FBgn0039713	0	True
peak_9071	peak_10614	FBgn0039713	0	FBgn0039713	0	FBgn0039712	0	FBgn0039712	0	True
peak_9071	peak_10614	FBgn0039713	0	FBgn0039713	0	FBgn0039712	0	FBgn0039713	0	True
peak_9071	peak_10614	FBgn0039713	0	FBgn0039713	0	FBgn0039713	0	FBgn0039712	0	True
peak_9071	peak_10614	FBgn0039713	0	FBgn0039713	0	FBgn0039713	0	FBgn0039713	0	True
peak_9072	peak_10615	FBgn0039714	0	FBgn0039714	0	FBgn0039714	0	FBgn0039714	0	True
peak_9073	peak_10616	FBgn0039714	0	FBgn0039714	0	FBgn0039714	0	FBgn0039714	0	True
peak_9073	peak_10616	FBgn0039714	0	FBgn0039714	0	FBgn0039714	0	FBgn0083969	0	True
peak_9073	peak_10616	FBgn0039714	0	FBgn0039714	0	FBgn0083969	0	FBgn0039714	0	True
peak_9073	peak_10616	FBgn0039714	0	FBgn0039714	0	FBgn0083969	0	FBgn0083969	0	True
peak_9073	peak_10616	FBgn0039714	0	FBgn0083969	0	FBgn0039714	0	FBgn0039714	0	True
peak_9073	peak_10616	FBgn0039714	0	FBgn0083969	0	FBgn0039714	0	FBgn0083969	0	True
peak_9073	peak_10616	FBgn0039714	0	FBgn0083969	0	FBgn0083969	0	FBgn0039714	0	True
peak_9073	peak_10616	FBgn0039714	0	FBgn0083969	0	FBgn0083969	0	FBgn0083969	0	True
peak_9073	peak_10616	FBgn0083969	0	FBgn0039714	0	FBgn0039714	0	FBgn0039714	0	True
peak_9073	peak_10616	FBgn0083969	0	FBgn0039714	0	FBgn0039714	0	FBgn0083969	0	True
peak_9073	peak_10616	FBgn0083969	0	FBgn0039714	0	FBgn0083969	0	FBgn0039714	0	True
peak_9073	peak_10616	FBgn0083969	0	FBgn0039714	0	FBgn0083969	0	FBgn0083969	0	True
peak_9073	peak_10616	FBgn0083969	0	FBgn0083969	0	FBgn0039714	0	FBgn0039714	0	True
peak_9073	peak_10616	FBgn0083969	0	FBgn0083969	0	FBgn0039714	0	FBgn0083969	0	True
peak_9073	peak_10616	FBgn0083969	0	FBgn0083969	0	FBgn0083969	0	FBgn0039714	0	True
peak_9073	peak_10616	FBgn0083969	0	FBgn0083969	0	FBgn0083969	0	FBgn0083969	0	True
peak_9074	peak_10617	FBgn0051038	0	FBgn0051038	0	FBgn0051038	0	FBgn0051038	0	True
peak_9075	peak_10618	FBgn0051038	13388	FBgn0051038	-651	FBgn0051038	3841	FBgn0051038	-785	True
peak_9076	peak_10620	FBgn0051040	0	FBgn0051040	0	FBgn0051040	0	FBgn0051040	0	True
peak_9078	peak_10621	FBgn0039726	0	FBgn0039726	0	FBgn0039726	0	FBgn0039726	0	True
peak_9078	peak_10621	FBgn0039726	0	FBgn0039726	0	FBgn0039726	0	FBgn0039727	0	True
peak_9078	peak_10621	FBgn0039726	0	FBgn0039726	0	FBgn0039727	0	FBgn0039726	0	True
peak_9078	peak_10621	FBgn0039726	0	FBgn0039726	0	FBgn0039727	0	FBgn0039727	0	True
peak_9078	peak_10621	FBgn0039726	0	FBgn0039727	0	FBgn0039726	0	FBgn0039726	0	True
peak_9078	peak_10621	FBgn0039726	0	FBgn0039727	0	FBgn0039726	0	FBgn0039727	0	True
peak_9078	peak_10621	FBgn0039726	0	FBgn0039727	0	FBgn0039727	0	FBgn0039726	0	True
peak_9078	peak_10621	FBgn0039726	0	FBgn0039727	0	FBgn0039727	0	FBgn0039727	0	True
peak_9078	peak_10621	FBgn0039727	0	FBgn0039726	0	FBgn0039726	0	FBgn0039726	0	True
peak_9078	peak_10621	FBgn0039727	0	FBgn0039726	0	FBgn0039726	0	FBgn0039727	0	True
peak_9078	peak_10621	FBgn0039727	0	FBgn0039726	0	FBgn0039727	0	FBgn0039726	0	True
peak_9078	peak_10621	FBgn0039727	0	FBgn0039726	0	FBgn0039727	0	FBgn0039727	0	True
peak_9078	peak_10621	FBgn0039727	0	FBgn0039727	0	FBgn0039726	0	FBgn0039726	0	True
peak_9078	peak_10621	FBgn0039727	0	FBgn0039727	0	FBgn0039726	0	FBgn0039727	0	True
peak_9078	peak_10621	FBgn0039727	0	FBgn0039727	0	FBgn0039727	0	FBgn0039726	0	True
peak_9078	peak_10621	FBgn0039727	0	FBgn0039727	0	FBgn0039727	0	FBgn0039727	0	True
peak_9081	peak_10623	FBgn0000032	0	FBgn0000032	0	FBgn0000032	0	FBgn0000032	0	True
peak_9081	peak_10623	FBgn0000032	0	FBgn0000032	0	FBgn0000032	0	FBgn0039730	0	True
peak_9081	peak_10623	FBgn0000032	0	FBgn0000032	0	FBgn0039730	0	FBgn0000032	0	True
peak_9081	peak_10623	FBgn0000032	0	FBgn0000032	0	FBgn0039730	0	FBgn0039730	0	True
peak_9081	peak_10623	FBgn0000032	0	FBgn0039730	0	FBgn0000032	0	FBgn0000032	0	True
peak_9081	peak_10623	FBgn0000032	0	FBgn0039730	0	FBgn0000032	0	FBgn0039730	0	True
peak_9081	peak_10623	FBgn0000032	0	FBgn0039730	0	FBgn0039730	0	FBgn0000032	0	True
peak_9081	peak_10623	FBgn0000032	0	FBgn0039730	0	FBgn0039730	0	FBgn0039730	0	True
peak_9081	peak_10623	FBgn0039730	0	FBgn0000032	0	FBgn0000032	0	FBgn0000032	0	True
peak_9081	peak_10623	FBgn0039730	0	FBgn0000032	0	FBgn0000032	0	FBgn0039730	0	True
peak_9081	peak_10623	FBgn0039730	0	FBgn0000032	0	FBgn0039730	0	FBgn0000032	0	True
peak_9081	peak_10623	FBgn0039730	0	FBgn0000032	0	FBgn0039730	0	FBgn0039730	0	True
peak_9081	peak_10623	FBgn0039730	0	FBgn0039730	0	FBgn0000032	0	FBgn0000032	0	True
peak_9081	peak_10623	FBgn0039730	0	FBgn0039730	0	FBgn0000032	0	FBgn0039730	0	True
peak_9081	peak_10623	FBgn0039730	0	FBgn0039730	0	FBgn0039730	0	FBgn0000032	0	True
peak_9081	peak_10623	FBgn0039730	0	FBgn0039730	0	FBgn0039730	0	FBgn0039730	0	True
peak_9083	peak_10624	FBgn0039731	0	FBgn0039731	0	FBgn0039730	0	FBgn0039730	0	True
peak_9083	peak_10624	FBgn0039731	0	FBgn0039731	0	FBgn0039730	0	FBgn0039731	0	True
peak_9083	peak_10624	FBgn0039731	0	FBgn0039731	0	FBgn0039731	0	FBgn0039730	0	True
peak_9083	peak_10624	FBgn0039731	0	FBgn0039731	0	FBgn0039731	0	FBgn0039731	0	True
peak_9084	peak_10625	FBgn0039732	0	FBgn0039732	0	FBgn0039732	0	FBgn0039732	0	True
peak_9084	peak_10625	FBgn0039732	0	FBgn0039732	0	FBgn0039732	0	FBgn0039733	0	True
peak_9084	peak_10625	FBgn0039732	0	FBgn0039732	0	FBgn0039733	0	FBgn0039732	0	True
peak_9084	peak_10625	FBgn0039732	0	FBgn0039732	0	FBgn0039733	0	FBgn0039733	0	True
peak_9084	peak_10625	FBgn0039732	0	FBgn0039733	0	FBgn0039732	0	FBgn0039732	0	True
peak_9084	peak_10625	FBgn0039732	0	FBgn0039733	0	FBgn0039732	0	FBgn0039733	0	True
peak_9084	peak_10625	FBgn0039732	0	FBgn0039733	0	FBgn0039733	0	FBgn0039732	0	True
peak_9084	peak_10625	FBgn0039732	0	FBgn0039733	0	FBgn0039733	0	FBgn0039733	0	True
peak_9084	peak_10625	FBgn0039733	0	FBgn0039732	0	FBgn0039732	0	FBgn0039732	0	True
peak_9084	peak_10625	FBgn0039733	0	FBgn0039732	0	FBgn0039732	0	FBgn0039733	0	True
peak_9084	peak_10625	FBgn0039733	0	FBgn0039732	0	FBgn0039733	0	FBgn0039732	0	True
peak_9084	peak_10625	FBgn0039733	0	FBgn0039732	0	FBgn0039733	0	FBgn0039733	0	True
peak_9084	peak_10625	FBgn0039733	0	FBgn0039733	0	FBgn0039732	0	FBgn0039732	0	True
peak_9084	peak_10625	FBgn0039733	0	FBgn0039733	0	FBgn0039732	0	FBgn0039733	0	True
peak_9084	peak_10625	FBgn0039733	0	FBgn0039733	0	FBgn0039733	0	FBgn0039732	0	True
peak_9084	peak_10625	FBgn0039733	0	FBgn0039733	0	FBgn0039733	0	FBgn0039733	0	True
peak_9085	peak_10626	FBgn0039735	0	FBgn0039735	0	FBgn0039735	0	FBgn0039735	0	True
peak_9085	peak_10626	FBgn0039735	0	FBgn0039735	0	FBgn0039735	0	FBgn0016685	0	True
peak_9085	peak_10626	FBgn0039735	0	FBgn0039735	0	FBgn0016685	0	FBgn0039735	0	True
peak_9085	peak_10626	FBgn0039735	0	FBgn0039735	0	FBgn0016685	0	FBgn0016685	0	True
peak_9085	peak_10626	FBgn0039735	0	FBgn0016685	0	FBgn0039735	0	FBgn0039735	0	True
peak_9085	peak_10626	FBgn0039735	0	FBgn0016685	0	FBgn0039735	0	FBgn0016685	0	True
peak_9085	peak_10626	FBgn0039735	0	FBgn0016685	0	FBgn0016685	0	FBgn0039735	0	True
peak_9085	peak_10626	FBgn0039735	0	FBgn0016685	0	FBgn0016685	0	FBgn0016685	0	True
peak_9085	peak_10626	FBgn0016685	0	FBgn0039735	0	FBgn0039735	0	FBgn0039735	0	True
peak_9085	peak_10626	FBgn0016685	0	FBgn0039735	0	FBgn0039735	0	FBgn0016685	0	True
peak_9085	peak_10626	FBgn0016685	0	FBgn0039735	0	FBgn0016685	0	FBgn0039735	0	True
peak_9085	peak_10626	FBgn0016685	0	FBgn0039735	0	FBgn0016685	0	FBgn0016685	0	True
peak_9085	peak_10626	FBgn0016685	0	FBgn0016685	0	FBgn0039735	0	FBgn0039735	0	True
peak_9085	peak_10626	FBgn0016685	0	FBgn0016685	0	FBgn0039735	0	FBgn0016685	0	True
peak_9085	peak_10626	FBgn0016685	0	FBgn0016685	0	FBgn0016685	0	FBgn0039735	0	True
peak_9085	peak_10626	FBgn0016685	0	FBgn0016685	0	FBgn0016685	0	FBgn0016685	0	True
peak_9087	peak_10628	FBgn0039737	0	FBgn0039737	0	FBgn0039737	0	FBgn0039737	0	True
peak_9087	peak_10628	FBgn0039737	0	FBgn0039737	0	FBgn0039737	0	FBgn0039738	0	True
peak_9087	peak_10628	FBgn0039737	0	FBgn0039737	0	FBgn0039738	0	FBgn0039737	0	True
peak_9087	peak_10628	FBgn0039737	0	FBgn0039737	0	FBgn0039738	0	FBgn0039738	0	True
peak_9087	peak_10628	FBgn0039737	0	FBgn0039738	0	FBgn0039737	0	FBgn0039737	0	True
peak_9087	peak_10628	FBgn0039737	0	FBgn0039738	0	FBgn0039737	0	FBgn0039738	0	True
peak_9087	peak_10628	FBgn0039737	0	FBgn0039738	0	FBgn0039738	0	FBgn0039737	0	True
peak_9087	peak_10628	FBgn0039737	0	FBgn0039738	0	FBgn0039738	0	FBgn0039738	0	True
peak_9087	peak_10628	FBgn0039738	0	FBgn0039737	0	FBgn0039737	0	FBgn0039737	0	True
peak_9087	peak_10628	FBgn0039738	0	FBgn0039737	0	FBgn0039737	0	FBgn0039738	0	True
peak_9087	peak_10628	FBgn0039738	0	FBgn0039737	0	FBgn0039738	0	FBgn0039737	0	True
peak_9087	peak_10628	FBgn0039738	0	FBgn0039737	0	FBgn0039738	0	FBgn0039738	0	True
peak_9087	peak_10628	FBgn0039738	0	FBgn0039738	0	FBgn0039737	0	FBgn0039737	0	True
peak_9087	peak_10628	FBgn0039738	0	FBgn0039738	0	FBgn0039737	0	FBgn0039738	0	True
peak_9087	peak_10628	FBgn0039738	0	FBgn0039738	0	FBgn0039738	0	FBgn0039737	0	True
peak_9087	peak_10628	FBgn0039738	0	FBgn0039738	0	FBgn0039738	0	FBgn0039738	0	True
peak_9089	peak_10631	FBgn0039739	0	FBgn0039739	0	FBgn0039739	0	FBgn0039739	0	True
peak_9089	peak_10631	FBgn0039739	0	FBgn0039739	0	FBgn0039739	0	FBgn0026597	0	True
peak_9089	peak_10631	FBgn0039739	0	FBgn0039739	0	FBgn0026597	0	FBgn0039739	0	True
peak_9089	peak_10631	FBgn0039739	0	FBgn0039739	0	FBgn0026597	0	FBgn0026597	0	True
peak_9089	peak_10631	FBgn0039739	0	FBgn0026597	0	FBgn0039739	0	FBgn0039739	0	True
peak_9089	peak_10631	FBgn0039739	0	FBgn0026597	0	FBgn0039739	0	FBgn0026597	0	True
peak_9089	peak_10631	FBgn0039739	0	FBgn0026597	0	FBgn0026597	0	FBgn0039739	0	True
peak_9089	peak_10631	FBgn0039739	0	FBgn0026597	0	FBgn0026597	0	FBgn0026597	0	True
peak_9089	peak_10631	FBgn0026597	0	FBgn0039739	0	FBgn0039739	0	FBgn0039739	0	True
peak_9089	peak_10631	FBgn0026597	0	FBgn0039739	0	FBgn0039739	0	FBgn0026597	0	True
peak_9089	peak_10631	FBgn0026597	0	FBgn0039739	0	FBgn0026597	0	FBgn0039739	0	True
peak_9089	peak_10631	FBgn0026597	0	FBgn0039739	0	FBgn0026597	0	FBgn0026597	0	True
peak_9089	peak_10631	FBgn0026597	0	FBgn0026597	0	FBgn0039739	0	FBgn0039739	0	True
peak_9089	peak_10631	FBgn0026597	0	FBgn0026597	0	FBgn0039739	0	FBgn0026597	0	True
peak_9089	peak_10631	FBgn0026597	0	FBgn0026597	0	FBgn0026597	0	FBgn0039739	0	True
peak_9089	peak_10631	FBgn0026597	0	FBgn0026597	0	FBgn0026597	0	FBgn0026597	0	True
peak_9093	peak_10636	FBgn0003512	0	FBgn0003512	0	FBgn0003512	0	FBgn0003512	0	True
peak_9094	peak_10637	FBgn0002626	0	FBgn0002626	0	FBgn0002626	0	FBgn0002626	0	True
peak_9094	peak_10637	FBgn0002626	0	FBgn0002626	0	FBgn0002626	0	FBgn0039741	0	True
peak_9094	peak_10637	FBgn0002626	0	FBgn0002626	0	FBgn0039741	0	FBgn0002626	0	True
peak_9094	peak_10637	FBgn0002626	0	FBgn0002626	0	FBgn0039741	0	FBgn0039741	0	True
peak_9094	peak_10637	FBgn0002626	0	FBgn0039741	0	FBgn0002626	0	FBgn0002626	0	True
peak_9094	peak_10637	FBgn0002626	0	FBgn0039741	0	FBgn0002626	0	FBgn0039741	0	True
peak_9094	peak_10637	FBgn0002626	0	FBgn0039741	0	FBgn0039741	0	FBgn0002626	0	True
peak_9094	peak_10637	FBgn0002626	0	FBgn0039741	0	FBgn0039741	0	FBgn0039741	0	True
peak_9094	peak_10637	FBgn0039741	0	FBgn0002626	0	FBgn0002626	0	FBgn0002626	0	True
peak_9094	peak_10637	FBgn0039741	0	FBgn0002626	0	FBgn0002626	0	FBgn0039741	0	True
peak_9094	peak_10637	FBgn0039741	0	FBgn0002626	0	FBgn0039741	0	FBgn0002626	0	True
peak_9094	peak_10637	FBgn0039741	0	FBgn0002626	0	FBgn0039741	0	FBgn0039741	0	True
peak_9094	peak_10637	FBgn0039741	0	FBgn0039741	0	FBgn0002626	0	FBgn0002626	0	True
peak_9094	peak_10637	FBgn0039741	0	FBgn0039741	0	FBgn0002626	0	FBgn0039741	0	True
peak_9094	peak_10637	FBgn0039741	0	FBgn0039741	0	FBgn0039741	0	FBgn0002626	0	True
peak_9094	peak_10637	FBgn0039741	0	FBgn0039741	0	FBgn0039741	0	FBgn0039741	0	True
peak_9095	peak_10638	FBgn0039743	0	FBgn0039743	0	FBgn0039742	0	FBgn0039742	0	True
peak_9095	peak_10638	FBgn0039743	0	FBgn0039743	0	FBgn0039742	0	FBgn0039743	0	True
peak_9095	peak_10638	FBgn0039743	0	FBgn0039743	0	FBgn0039743	0	FBgn0039742	0	True
peak_9095	peak_10638	FBgn0039743	0	FBgn0039743	0	FBgn0039743	0	FBgn0039743	0	True
peak_9096	peak_10639	FBgn0003479	0	FBgn0003479	0	FBgn0039744	0	FBgn0039744	0	True
peak_9096	peak_10639	FBgn0003479	0	FBgn0039744	0	FBgn0039744	0	FBgn0039744	0	True
peak_9096	peak_10639	FBgn0039744	0	FBgn0003479	0	FBgn0039744	0	FBgn0039744	0	True
peak_9096	peak_10639	FBgn0039744	0	FBgn0039744	0	FBgn0039744	0	FBgn0039744	0	True
peak_9097	peak_10640	FBgn0039744	0	FBgn0039744	0	FBgn0039744	0	FBgn0039744	0	True
peak_9098	peak_10641	FBgn0266411	0	FBgn0266411	0	FBgn0266411	0	FBgn0266411	0	True
peak_9099	peak_10644	FBgn0266411	11478	FBgn0266411	-1918	FBgn0266411	11450	FBgn0266411	-1859	True
peak_9100	peak_10646	FBgn0266411	0	FBgn0266411	0	FBgn0266411	0	FBgn0266411	0	True
peak_9102	peak_10650	FBgn0086355	0	FBgn0086355	0	FBgn0086355	0	FBgn0086355	0	True
peak_9102	peak_10650	FBgn0086355	0	FBgn0086355	0	FBgn0086355	0	FBgn0039747	0	True
peak_9102	peak_10650	FBgn0086355	0	FBgn0086355	0	FBgn0039747	0	FBgn0086355	0	True
peak_9102	peak_10650	FBgn0086355	0	FBgn0086355	0	FBgn0039747	0	FBgn0039747	0	True
peak_9102	peak_10650	FBgn0086355	0	FBgn0039747	0	FBgn0086355	0	FBgn0086355	0	True
peak_9102	peak_10650	FBgn0086355	0	FBgn0039747	0	FBgn0086355	0	FBgn0039747	0	True
peak_9102	peak_10650	FBgn0086355	0	FBgn0039747	0	FBgn0039747	0	FBgn0086355	0	True
peak_9102	peak_10650	FBgn0086355	0	FBgn0039747	0	FBgn0039747	0	FBgn0039747	0	True
peak_9102	peak_10650	FBgn0039747	0	FBgn0086355	0	FBgn0086355	0	FBgn0086355	0	True
peak_9102	peak_10650	FBgn0039747	0	FBgn0086355	0	FBgn0086355	0	FBgn0039747	0	True
peak_9102	peak_10650	FBgn0039747	0	FBgn0086355	0	FBgn0039747	0	FBgn0086355	0	True
peak_9102	peak_10650	FBgn0039747	0	FBgn0086355	0	FBgn0039747	0	FBgn0039747	0	True
peak_9102	peak_10650	FBgn0039747	0	FBgn0039747	0	FBgn0086355	0	FBgn0086355	0	True
peak_9102	peak_10650	FBgn0039747	0	FBgn0039747	0	FBgn0086355	0	FBgn0039747	0	True
peak_9102	peak_10650	FBgn0039747	0	FBgn0039747	0	FBgn0039747	0	FBgn0086355	0	True
peak_9102	peak_10650	FBgn0039747	0	FBgn0039747	0	FBgn0039747	0	FBgn0039747	0	True
peak_9104	peak_10654	FBgn0039752	0	FBgn0039752	0	FBgn0039752	0	FBgn0039752	0	True
peak_9104	peak_10654	FBgn0039752	0	FBgn0039752	0	FBgn0039752	0	FBgn0260860	0	True
peak_9104	peak_10654	FBgn0039752	0	FBgn0039752	0	FBgn0260860	0	FBgn0039752	0	True
peak_9104	peak_10654	FBgn0039752	0	FBgn0039752	0	FBgn0260860	0	FBgn0260860	0	True
peak_9104	peak_10654	FBgn0039752	0	FBgn0260860	0	FBgn0039752	0	FBgn0039752	0	True
peak_9104	peak_10654	FBgn0039752	0	FBgn0260860	0	FBgn0039752	0	FBgn0260860	0	True
peak_9104	peak_10654	FBgn0039752	0	FBgn0260860	0	FBgn0260860	0	FBgn0039752	0	True
peak_9104	peak_10654	FBgn0039752	0	FBgn0260860	0	FBgn0260860	0	FBgn0260860	0	True
peak_9104	peak_10654	FBgn0260860	0	FBgn0039752	0	FBgn0039752	0	FBgn0039752	0	True
peak_9104	peak_10654	FBgn0260860	0	FBgn0039752	0	FBgn0039752	0	FBgn0260860	0	True
peak_9104	peak_10654	FBgn0260860	0	FBgn0039752	0	FBgn0260860	0	FBgn0039752	0	True
peak_9104	peak_10654	FBgn0260860	0	FBgn0039752	0	FBgn0260860	0	FBgn0260860	0	True
peak_9104	peak_10654	FBgn0260860	0	FBgn0260860	0	FBgn0039752	0	FBgn0039752	0	True
peak_9104	peak_10654	FBgn0260860	0	FBgn0260860	0	FBgn0039752	0	FBgn0260860	0	True
peak_9104	peak_10654	FBgn0260860	0	FBgn0260860	0	FBgn0260860	0	FBgn0039752	0	True
peak_9104	peak_10654	FBgn0260860	0	FBgn0260860	0	FBgn0260860	0	FBgn0260860	0	True
peak_9106	peak_10655	FBgn0039754	0	FBgn0039754	0	FBgn0039754	33	FBgn0260860	-2201	True
peak_9108	peak_10658	FBgn0039755	0	FBgn0039755	0	FBgn0039755	0	FBgn0039755	0	True
peak_9109	peak_10660	FBgn0039756	0	FBgn0039756	0	FBgn0039756	0	FBgn0039756	0	True
peak_9110	peak_10661	FBgn0039757	51	FBgn0039756	-3012	FBgn0039757	0	FBgn0039757	0	True
peak_9112	peak_10664	FBgn0039759	18	FBgn0039758	-67	FBgn0039759	34	FBgn0039758	-58	True
peak_9116	peak_10672	FBgn0010113	634	FBgn0039761	-22765	FBgn0010113	612	FBgn0039761	-22837	True
peak_9117	peak_10673	FBgn0010113	0	FBgn0010113	0	FBgn0010113	0	FBgn0010113	0	True
