gene	gapped_len	mel_len	sim_len	gap_num	indel_num	indel_mean_len	ungapped_len
FBgn0265958	1025	1000	1016	34	7	4.857142857142857	991
FBgn0265959	1066	1000	1061	71	12	5.916666666666667	995
FBgn0265961	1013	1000	1004	22	5	4.4	991
FBgn0265963	1029	1000	995	63	10	6.3	966
FBgn0265964	1018	1000	1007	29	11	2.6363636363636362	989
FBgn0265965	1015	1000	997	33	5	6.6	982
FBgn0265967	1006	1000	1000	12	5	2.4	994
FBgn0265974	1003	1000	974	32	9	3.5555555555555554	971
FBgn0265976	1000	1000	992	8	2	4	992
FBgn0265977	1008	1000	1002	14	3	4.666666666666667	994
FBgn0265980	1000	1000	999	1	1	1	999
FBgn0265981	1024	1000	981	67	7	9.571428571428571	957
FBgn0265982	1063	1000	1025	101	11	9.181818181818182	962
FBgn0265983	1000	1000	997	3	1	3	997
FBgn0265986	1063	1000	1029	97	12	8.083333333333334	966
FBgn0265991	1006	1000	963	49	6	8.166666666666666	957
FBgn0265992	1010	1000	1005	15	7	2.142857142857143	995
FBgn0265993	1000	1000	995	5	3	1.6666666666666667	995
FBgn0265994	1000	1000	974	26	5	5.2	974
FBgn0265995	1019	1000	1016	22	4	5.5	997
FBgn0265996	1049	1000	1047	51	8	6.375	998
FBgn0265997	1033	1000	1029	37	5	7.4	996
FBgn0265998	1009	1000	1008	10	2	5	999
FBgn0266000	1052	1000	1037	67	8	8.375	985
FBgn0266001	1004	1000	924	84	13	6.461538461538462	920
FBgn0266002	1016	1000	1005	27	4	6.75	989
FBgn0266003	1020	1000	1003	37	8	4.625	983
FBgn0266007	1103	1000	1091	115	11	10.454545454545455	988
FBgn0266008	1021	1000	1009	33	9	3.6666666666666665	988
FBgn0266009	1028	1000	1010	46	7	6.571428571428571	982
FBgn0266010	1038	1000	1010	66	12	5.5	972
FBgn0266011	934	931	930	7	4	1.75	927
FBgn0266019	1007	1000	963	51	11	4.636363636363637	956
FBgn0266021	1017	1000	998	36	9	4	981
FBgn0266022	1006	1000	956	56	9	6.222222222222222	950
FBgn0266023	1002	1000	998	6	5	1.2	996
FBgn0266024	1035	1000	1016	54	9	6	981
FBgn0266025	1035	1000	992	78	12	6.5	957
FBgn0266027	1008	1000	988	28	7	4	980
FBgn0266028	1000	1000	983	17	1	17	983
FBgn0266029	1038	1000	969	107	9	11.88888888888889	931
FBgn0266030	1015	1000	1004	26	9	2.888888888888889	989
FBgn0266032	1028	1000	932	124	10	12.4	904
FBgn0266033	1000	1000	995	5	2	2.5	995
FBgn0266034	1023	1000	976	70	14	5	953
FBgn0266036	1028	1000	1028	28	3	9.333333333333334	1000
FBgn0266037	1003	1000	1003	3	1	3	1000
FBgn0266039	1026	1000	977	75	7	10.714285714285714	951
FBgn0266040	1006	1000	967	45	13	3.4615384615384617	961
FBgn0266041	1001	1000	997	5	4	1.25	996
FBgn0266042	863	858	846	22	5	4.4	841
FBgn0266043	932	860	922	82	9	9.11111111111111	850
FBgn0266045	1023	1000	981	65	13	5	958
FBgn0266046	1000	1000	822	178	3	59.333333333333336	822
FBgn0266048	1008	1000	1002	14	3	4.666666666666667	994
FBgn0266049	1004	1000	984	24	8	3	980
FBgn0266051	711	702	681	39	9	4.333333333333333	672
FBgn0266053	1020	1000	984	56	8	7	964
FBgn0266064	1005	1000	964	46	12	3.8333333333333335	959
FBgn0266065	1068	1000	1065	71	7	10.142857142857142	997
FBgn0266066	1020	1000	1001	39	8	4.875	981
FBgn0266067	1006	1000	989	23	5	4.6	983
FBgn0266068	1016	1000	988	44	11	4	972
FBgn0266070	1072	1000	977	167	14	11.928571428571429	905
FBgn0266071	1000	1000	983	17	1	17	983
FBgn0266073	1003	1000	960	46	7	6.571428571428571	957
FBgn0266074	1023	1000	1013	33	10	3.3	990
FBgn0266084	1018	1000	984	52	7	7.428571428571429	966
FBgn0266086	1013	1000	946	80	6	13.333333333333334	933
FBgn0266087	1000	1000	997	3	1	3	997
FBgn0266088	1002	1000	983	21	3	7	981
FBgn0266095	1000	1000	1000	0	0	NA	1000
FBgn0266096	1033	1000	1029	37	8	4.625	996
FBgn0266097	1029	1000	979	79	14	5.642857142857143	950
FBgn0266099	1015	1000	1006	24	5	4.8	991
FBgn0266100	1053	1000	989	117	17	6.882352941176471	936
FBgn0266102	889	884	845	49	10	4.9	840
FBgn0266111	1032	1000	1005	59	9	6.555555555555555	973
FBgn0266115	1025	1000	1010	40	6	6.666666666666667	985
FBgn0266124	1000	1000	963	37	3	12.333333333333334	963
FBgn0266137	1018	1000	996	40	7	5.714285714285714	978
FBgn0266139	1001	1000	1001	1	1	1	1000
FBgn0266141	1039	1000	1036	42	8	5.25	997
FBgn0266142	1011	1000	990	32	4	8	979
FBgn0266144	1001	1000	929	73	3	24.333333333333332	928
FBgn0266145	1002	1000	982	22	7	3.142857142857143	980
FBgn0266146	1002	1000	985	19	4	4.75	983
FBgn0266147	1031	1000	982	80	14	5.714285714285714	951
FBgn0266149	1012	1000	1004	20	2	10	992
FBgn0266150	1003	1000	982	24	6	4	979
FBgn0266151	1005	1000	942	68	5	13.6	937
FBgn0266153	1034	1000	1003	65	12	5.416666666666667	969
FBgn0266155	840	837	794	49	4	12.25	791
FBgn0266156	1016	1000	999	33	4	8.25	983
FBgn0266157	1007	1000	996	18	3	6	989
FBgn0266158	1001	1000	985	17	4	4.25	984
FBgn0266159	1037	1000	971	103	12	8.583333333333334	934
FBgn0266160	1026	1000	1023	29	7	4.142857142857143	997
FBgn0266161	1012	1000	1002	22	5	4.4	990
FBgn0266163	1008	1000	1007	9	2	4.5	999
FBgn0266164	1004	1000	990	18	6	3	986
FBgn0266165	1027	1000	1019	35	9	3.888888888888889	992
FBgn0266166	1002	1000	977	27	10	2.7	975
FBgn0266167	1048	1000	1042	54	6	9	994
FBgn0266169	1012	1000	931	93	13	7.153846153846154	919
FBgn0266179	1064	1000	1057	71	9	7.888888888888889	993
FBgn0266180	1067	1000	889	245	16	15.3125	822
FBgn0266182	1035	1000	1010	60	11	5.454545454545454	975
FBgn0266183	1013	1000	991	35	8	4.375	978
FBgn0266196	785	722	759	89	8	11.125	696
FBgn0266197	1015	1000	1010	20	4	5	995
FBgn0266198	1053	1000	1011	95	16	5.9375	958
FBgn0266201	1000	1000	986	14	3	4.666666666666667	986
FBgn0266202	1000	1000	989	11	4	2.75	989
FBgn0266204	1013	1000	982	44	6	7.333333333333333	969
FBgn0266207	1012	1000	1006	18	7	2.5714285714285716	994
FBgn0266208	1016	1000	1013	19	5	3.8	997
FBgn0266209	1030	1000	1028	32	5	6.4	998
FBgn0266210	1017	1000	987	47	6	7.833333333333333	970
FBgn0266211	725	713	593	144	6	24	581
FBgn0266212	842	820	810	54	10	5.4	788
FBgn0266214	1031	1000	938	124	11	11.272727272727273	907
FBgn0266215	1011	1000	1010	12	2	6	999
FBgn0266216	1005	1000	1000	10	6	1.6666666666666667	995
FBgn0266217	1010	1000	996	24	6	4	986
FBgn0266220	1007	1000	991	23	8	2.875	984
FBgn0266221	1020	1000	975	65	10	6.5	955
FBgn0266225	1019	1000	978	60	9	6.666666666666667	959
FBgn0266226	1021	1000	983	59	9	6.555555555555555	962
FBgn0266229	1012	1000	979	45	8	5.625	967
FBgn0266230	1015	1000	1002	28	6	4.666666666666667	987
FBgn0266231	1006	1000	798	214	4	53.5	792
FBgn0266232	1034	1000	958	110	18	6.111111111111111	924
FBgn0266233	1010	1000	976	44	8	5.5	966
FBgn0266234	1011	1000	1011	11	1	11	1000
FBgn0266236	1000	1000	976	24	2	12	976
FBgn0266237	1001	1000	992	10	6	1.6666666666666667	991
FBgn0266238	1011	1000	985	37	8	4.625	974
FBgn0266239	1096	1000	1028	164	12	13.666666666666666	932
FBgn0266240	1054	1000	1032	76	12	6.333333333333333	978
FBgn0266242	1007	1000	980	34	10	3.4	973
FBgn0266243	1026	1000	1007	45	11	4.090909090909091	981
FBgn0266245	1018	1000	975	61	9	6.777777777777778	957
FBgn0266246	1016	1000	956	76	9	8.444444444444445	940
FBgn0266247	1034	1000	1030	38	6	6.333333333333333	996
FBgn0266248	1038	1000	954	122	15	8.133333333333333	916
FBgn0266251	1043	1000	1011	75	13	5.769230769230769	968
FBgn0266252	1000	1000	992	8	5	1.6	992
FBgn0266254	1000	1000	997	3	2	1.5	997
FBgn0266255	1023	1000	1004	42	5	8.4	981
FBgn0266256	1052	1000	1017	87	6	14.5	965
FBgn0266257	1008	1000	1000	16	7	2.2857142857142856	992
FBgn0266259	1029	1000	1025	33	5	6.6	996
FBgn0266260	1035	1000	1022	48	7	6.857142857142857	987
FBgn0266263	1018	1000	924	112	16	7	906
FBgn0266264	1000	1000	1000	0	0	NA	1000
FBgn0266268	1028	1000	1024	32	5	6.4	996
FBgn0266276	1025	1000	1018	32	5	6.4	993
FBgn0266278	1003	1000	911	95	11	8.636363636363637	908
FBgn0266279	1028	1000	945	111	15	7.4	917
FBgn0266281	1003	1000	975	31	3	10.333333333333334	972
FBgn0266282	1025	1000	960	90	13	6.923076923076923	935
FBgn0266302	1024	1000	990	58	13	4.461538461538462	966
FBgn0266303	1001	1000	984	18	2	9	983
FBgn0266305	1078	1000	1068	88	9	9.777777777777779	990
FBgn0266307	1001	1000	547	455	5	91	546
FBgn0266309	1024	1000	995	53	12	4.416666666666667	971
FBgn0266310	1043	1000	1021	65	8	8.125	978
FBgn0266311	1025	1000	1020	30	6	5	995
FBgn0266312	1008	1000	962	54	10	5.4	954
FBgn0266313	1021	1000	982	60	10	6	961
FBgn0266315	1019	1000	1016	22	4	5.5	997
FBgn0266316	1002	1000	996	8	5	1.6	994
FBgn0266317	1004	1000	1002	6	4	1.5	998
FBgn0266318	1035	1000	993	77	13	5.923076923076923	958
FBgn0266319	1038	1000	974	102	13	7.846153846153846	936
FBgn0266320	1007	1000	1006	8	3	2.6666666666666665	999
FBgn0266321	1056	1000	1020	92	20	4.6	964
FBgn0266322	1106	1000	1101	111	12	9.25	995
FBgn0266323	1012	1000	933	91	10	9.1	921
FBgn0266324	1022	1000	1006	38	4	9.5	984
FBgn0266325	1002	1000	962	42	7	6	960
FBgn0266326	1000	1000	996	4	2	2	996
FBgn0266327	1021	1000	990	52	10	5.2	969
FBgn0266328	1026	1000	989	63	13	4.846153846153846	963
FBgn0266329	1014	1000	604	424	5	84.8	590
FBgn0266331	1049	1000	1007	91	13	7	958
FBgn0266346	983	969	936	61	18	3.388888888888889	922
FBgn0266347	1041	1000	695	387	14	27.642857142857142	654
FBgn0266348	1076	1000	1057	95	13	7.3076923076923075	981
FBgn0266349	1018	1000	1014	22	4	5.5	996
FBgn0266351	740	737	682	61	7	8.714285714285714	679
FBgn0266352	1023	1000	908	138	11	12.545454545454545	885
FBgn0266355	1022	1000	965	79	7	11.285714285714286	943
FBgn0266356	1008	1000	996	20	6	3.3333333333333335	988
FBgn0266358	1049	1000	1030	68	17	4	981
FBgn0266359	1000	1000	986	14	5	2.8	986
FBgn0266360	1003	1000	979	27	7	3.857142857142857	976
FBgn0266363	1005	1000	330	680	5	136	325
FBgn0266371	1046	1000	1010	82	9	9.11111111111111	964
FBgn0266372	1047	1000	1037	57	13	4.384615384615385	990
FBgn0266377	1019	1000	1000	38	10	3.8	981
FBgn0266379	1006	1000	1003	9	6	1.5	997
FBgn0266381	1051	1000	1001	101	9	11.222222222222221	950
FBgn0266382	1002	1000	1002	2	1	2	1000
FBgn0266383	1008	1000	966	50	6	8.333333333333334	958
FBgn0266384	1002	1000	972	32	8	4	970
FBgn0266388	1069	1000	1011	127	13	9.76923076923077	942
FBgn0266389	1015	1000	950	80	11	7.2727272727272725	935
FBgn0266391	1018	1000	1006	30	9	3.3333333333333335	988
FBgn0266392	1001	1000	963	39	6	6.5	962
FBgn0266395	1052	1000	1052	52	7	7.428571428571429	1000
FBgn0266396	1015	1000	947	83	9	9.222222222222221	932
FBgn0266398	1030	1000	1013	47	7	6.714285714285714	983
FBgn0266399	1054	1000	1050	58	5	11.6	996
FBgn0266401	1001	1000	991	11	5	2.2	990
FBgn0266402	1010	1000	990	30	4	7.5	980
FBgn0266403	1005	1000	937	73	7	10.428571428571429	932
FBgn0266404	715	698	707	25	8	3.125	690
FBgn0266408	1000	1000	940	60	6	10	940
FBgn0266409	1044	1000	1036	52	14	3.7142857142857144	992
FBgn0266410	1006	1000	945	67	7	9.571428571428571	939
FBgn0266412	1000	1000	965	35	6	5.833333333333333	965
FBgn0266413	1031	1000	955	107	10	10.7	924
FBgn0266414	1000	1000	942	58	7	8.285714285714286	942
FBgn0266415	1006	1000	997	15	2	7.5	991
FBgn0266416	1010	1000	997	23	5	4.6	987
FBgn0266417	1003	1000	987	19	7	2.7142857142857144	984
FBgn0266418	1001	1000	1000	2	2	1	999
FBgn0266419	1001	1000	972	30	6	5	971
FBgn0266420	1033	1000	1027	39	6	6.5	994
FBgn0266421	1000	1000	819	181	3	60.333333333333336	819
FBgn0266429	1062	1000	1002	122	26	4.6923076923076925	940
FBgn0266430	1042	1000	1035	49	10	4.9	993
FBgn0266431	1009	1000	990	28	10	2.8	981
FBgn0266433	1037	1000	1005	69	10	6.9	968
FBgn0266437	1019	1000	1014	24	6	4	995
FBgn0266443	1038	1000	996	80	11	7.2727272727272725	958
FBgn0266449	1014	1000	988	40	10	4	974
FBgn0266465	1031	1000	1020	42	11	3.8181818181818183	989
FBgn0266518	1002	1000	1002	2	2	1	1000
FBgn0266521	1040	1000	980	100	10	10	940
FBgn0266534	1002	1000	991	13	5	2.6	989
FBgn0266535	1005	1000	991	19	6	3.1666666666666665	986
FBgn0266536	1038	1000	985	91	13	7	947
FBgn0266537	1020	1000	860	180	9	20	840
FBgn0266549	1002	1000	982	22	9	2.4444444444444446	980
FBgn0266564	1031	1000	944	118	17	6.9411764705882355	913
FBgn0266565	1023	1000	992	54	14	3.857142857142857	969
FBgn0266566	1012	1000	1002	22	4	5.5	990
FBgn0266573	1003	1000	949	57	2	28.5	946
FBgn0266574	1007	1000	1007	7	2	3.5	1000
FBgn0266577	1021	1000	975	67	9	7.444444444444445	954
FBgn0266579	973	959	954	33	6	5.5	940
FBgn0266581	1000	1000	1000	0	0	NA	1000
FBgn0266585	1038	1000	993	83	12	6.916666666666667	955
FBgn0266586	1026	1000	966	86	16	5.375	940
FBgn0266587	1035	1000	992	78	9	8.666666666666666	957
FBgn0266588	1010	1000	990	30	5	6	980
FBgn0266589	1022	1000	1021	23	4	5.75	999
FBgn0266590	1000	1000	998	2	2	1	998
FBgn0266591	1018	1000	985	51	6	8.5	967
FBgn0266593	1026	1000	1008	44	11	4	982
FBgn0266594	1014	1000	974	54	9	6	960
FBgn0266595	1002	1000	991	13	3	4.333333333333333	989
FBgn0266598	1007	1000	990	24	5	4.8	983
FBgn0266599	1034	1000	1032	36	7	5.142857142857143	998
FBgn0266618	1032	1000	996	68	10	6.8	964
FBgn0266622	1002	1000	975	29	6	4.833333333333333	973
FBgn0266623	865	860	862	8	2	4	857
FBgn0266624	1014	1000	934	94	14	6.714285714285714	920
FBgn0266625	1007	1000	1006	8	2	4	999
FBgn0266626	1023	1000	997	49	8	6.125	974
FBgn0266627	1009	1000	990	28	6	4.666666666666667	981
FBgn0266628	1001	1000	991	11	4	2.75	990
FBgn0266629	1025	1000	971	79	15	5.266666666666667	946
FBgn0266630	1000	1000	981	19	2	9.5	981
FBgn0266632	1029	1000	1017	41	8	5.125	988
FBgn0266634	1045	1000	1039	51	9	5.666666666666667	994
FBgn0266635	1023	1000	1013	33	7	4.714285714285714	990
FBgn0266636	1000	1000	995	5	2	2.5	995
FBgn0266637	1003	1000	1000	6	3	2	997
FBgn0266638	1006	1000	1002	10	2	5	996
FBgn0266639	1011	1000	979	43	7	6.142857142857143	968
FBgn0266640	1101	1000	1076	126	10	12.6	975
FBgn0266641	1041	1000	1021	61	11	5.545454545454546	980
FBgn0266643	1014	1000	973	55	8	6.875	959
FBgn0266644	733	733	732	1	1	1	732
FBgn0266645	1000	1000	1000	0	0	NA	1000
FBgn0266646	1014	1000	990	38	8	4.75	976
FBgn0266648	1017	1000	873	161	8	20.125	856
FBgn0266649	1011	1000	962	60	13	4.615384615384615	951
FBgn0266650	1022	1000	999	45	5	9	977
FBgn0266651	1015	1000	976	54	12	4.5	961
FBgn0266654	1082	1000	1064	100	15	6.666666666666667	982
FBgn0266655	1045	1000	992	98	10	9.8	947
FBgn0266657	1009	1000	1003	15	3	5	994
FBgn0266666	1015	1000	968	62	8	7.75	953
FBgn0266667	1001	1000	987	15	5	3	986
FBgn0266669	1001	1000	1001	1	1	1	1000
FBgn0266670	1020	1000	1020	20	4	5	1000
FBgn0266671	1001	1000	974	28	5	5.6	973
FBgn0266674	1021	1000	1011	31	8	3.875	990
FBgn0266675	1007	1000	988	26	2	13	981
FBgn0266677	1035	1000	1026	44	9	4.888888888888889	991
FBgn0266678	1021	1000	1013	29	9	3.2222222222222223	992
FBgn0266680	1014	1000	987	41	13	3.1538461538461537	973
FBgn0266681	1007	1000	995	19	8	2.375	988
FBgn0266682	1030	1000	1019	41	6	6.833333333333333	989
FBgn0266685	1010	1000	995	25	8	3.125	985
FBgn0266686	1000	1000	994	6	1	6	994
FBgn0266688	1018	1000	1015	21	5	4.2	997
FBgn0266693	1050	1000	1011	89	14	6.357142857142857	961
FBgn0266696	1000	1000	999	1	1	1	999
FBgn0266697	1009	1000	1006	12	3	4	997
FBgn0266699	1013	1000	1003	23	8	2.875	990
FBgn0266700	1003	1000	1000	6	4	1.5	997
FBgn0266701	1008	1000	1001	15	7	2.142857142857143	993
FBgn0266703	1000	1000	999	1	1	1	999
FBgn0266706	1004	1000	988	20	7	2.857142857142857	984
FBgn0266708	1046	1000	957	135	16	8.4375	911
FBgn0266711	1018	1000	989	47	9	5.222222222222222	971
FBgn0266717	1000	1000	989	11	2	5.5	989
FBgn0266719	1000	1000	1000	0	0	NA	1000
FBgn0266721	1032	1000	1018	46	13	3.5384615384615383	986
FBgn0266722	1000	1000	999	1	1	1	999
FBgn0266723	704	703	698	7	3	2.3333333333333335	697
FBgn0266724	1031	1000	1020	42	13	3.230769230769231	989
FBgn0266725	1002	1000	988	16	6	2.6666666666666665	986
FBgn0266731	788	776	752	48	11	4.363636363636363	740
FBgn0266732	1018	1000	917	119	9	13.222222222222221	899
FBgn0266734	1026	1000	1007	45	8	5.625	981
FBgn0266735	1000	1000	991	9	1	9	991
FBgn0266736	1024	1000	1022	26	7	3.7142857142857144	998
FBgn0266737	1018	1000	1002	34	8	4.25	984
FBgn0266738	1083	1000	1066	100	14	7.142857142857143	983
FBgn0266741	1000	1000	994	6	2	3	994
FBgn0266742	1008	1000	991	25	6	4.166666666666667	983
FBgn0266744	1006	1000	1006	6	1	6	1000
FBgn0266745	1013	1000	999	27	7	3.857142857142857	986
FBgn0266750	1001	1000	999	3	2	1.5	998
FBgn0266751	1000	1000	984	16	4	4	984
FBgn0266756	1019	1000	975	63	12	5.25	956
FBgn0266757	1036	1000	1006	66	13	5.076923076923077	970
FBgn0266763	1013	1000	989	37	7	5.285714285714286	976
FBgn0266764	1012	1000	942	82	4	20.5	930
FBgn0266766	1001	1000	956	46	6	7.666666666666667	955
FBgn0266768	1026	1000	937	115	13	8.846153846153847	911
FBgn0266769	1019	1000	826	212	13	16.307692307692307	807
FBgn0266771	1009	1000	959	59	5	11.8	950
FBgn0266772	1027	1000	975	79	7	11.285714285714286	948
FBgn0266773	1009	1000	1001	17	5	3.4	992
FBgn0266774	742	735	684	65	10	6.5	677
FBgn0266775	1001	1000	977	25	3	8.333333333333334	976
FBgn0266776	1001	1000	992	10	6	1.6666666666666667	991
FBgn0266777	1020	1000	998	42	7	6	978
FBgn0266778	1057	1000	1028	86	10	8.6	971
FBgn0266780	1008	1000	930	86	11	7.818181818181818	922
FBgn0266781	1002	1000	977	27	4	6.75	975
FBgn0266782	1018	1000	945	91	12	7.583333333333333	927
FBgn0266783	1004	1000	951	57	11	5.181818181818182	947
FBgn0266784	1001	1000	983	19	6	3.1666666666666665	982
FBgn0266785	1042	1000	1001	83	11	7.545454545454546	959
FBgn0266786	1053	1000	1017	89	20	4.45	964
FBgn0266787	1000	1000	1000	0	0	NA	1000
FBgn0266790	930	926	885	49	7	7	881
FBgn0266795	1044	1000	1012	76	15	5.066666666666666	968
FBgn0266796	1037	1000	1020	54	12	4.5	983
FBgn0266797	1010	1000	977	43	7	6.142857142857143	967
FBgn0266798	1001	1000	999	3	3	1	998
FBgn0266799	1033	1000	963	103	10	10.3	930
FBgn0266800	1021	1000	1019	23	3	7.666666666666667	998
FBgn0266801	1017	1000	967	67	9	7.444444444444445	950
FBgn0266802	1000	1000	597	403	1	403	597
FBgn0266803	1008	1000	1002	14	4	3.5	994
FBgn0266804	1040	1000	985	95	11	8.636363636363637	945
FBgn0266805	1005	1000	750	260	4	65	745
FBgn0266806	1001	1000	989	13	4	3.25	988
FBgn0266807	1022	1000	1004	40	9	4.444444444444445	982
FBgn0266808	1015	1000	1008	22	5	4.4	993
FBgn0266809	1056	1000	1042	70	7	10	986
FBgn0266811	1002	1000	960	44	6	7.333333333333333	958
FBgn0266812	1019	1000	1014	24	3	8	995
FBgn0266813	1030	1000	1009	51	7	7.285714285714286	979
FBgn0266814	1003	1000	914	92	8	11.5	911
FBgn0266815	1029	1000	719	339	7	48.42857142857143	690
FBgn0266816	1068	1000	1024	112	12	9.333333333333334	956
FBgn0266818	1028	1000	959	97	14	6.928571428571429	931
FBgn0266819	1024	1000	1000	48	8	6	976
FBgn0266821	1004	1000	945	63	5	12.6	941
FBgn0266822	1001	1000	885	117	5	23.4	884
FBgn0266824	1031	1000	1011	51	8	6.375	980
FBgn0266825	1003	1000	968	38	8	4.75	965
FBgn0266827	1011	1000	962	60	8	7.5	951
FBgn0266828	1015	1000	990	40	6	6.666666666666667	975
FBgn0266829	1038	1000	1031	45	4	11.25	993
FBgn0266831	1037	1000	1032	42	8	5.25	995
FBgn0266834	1000	1000	984	16	4	4	984
FBgn0266836	1001	1000	997	5	3	1.6666666666666667	996
FBgn0266837	1009	1000	883	135	12	11.25	874
FBgn0266841	1003	1000	985	21	7	3	982
FBgn0266842	1018	1000	984	52	11	4.7272727272727275	966
FBgn0266843	1012	1000	951	73	11	6.636363636363637	939
FBgn0266844	1050	1000	1022	78	17	4.588235294117647	972
FBgn0266845	1000	1000	996	4	3	1.3333333333333333	996
FBgn0266846	1019	1000	1004	34	5	6.8	985
FBgn0266848	1056	1000	1004	108	12	9	948
FBgn0266849	1000	1000	983	17	4	4.25	983
FBgn0266850	1008	1000	995	21	7	3	987
FBgn0266851	1000	1000	995	5	2	2.5	995
FBgn0266852	1026	1000	1016	36	8	4.5	990
FBgn0266854	1022	1000	946	98	15	6.533333333333333	924
FBgn0266855	1005	1000	962	48	8	6	957
FBgn0266856	1013	1000	848	178	9	19.77777777777778	835
FBgn0266858	1014	1000	935	93	11	8.454545454545455	921
FBgn0266859	1019	1000	1019	19	3	6.333333333333333	1000
FBgn0266860	1003	1000	978	28	3	9.333333333333334	975
FBgn0266861	1004	1000	994	14	4	3.5	990
FBgn0266863	1101	1000	1033	169	14	12.071428571428571	932
FBgn0266864	1019	1000	962	76	9	8.444444444444445	943
FBgn0266866	1001	1000	993	9	3	3	992
FBgn0266867	1025	1000	1011	39	6	6.5	986
FBgn0266868	1014	1000	976	52	11	4.7272727272727275	962
FBgn0266870	1012	1000	969	55	11	5	957
FBgn0266872	1049	1000	1047	51	5	10.2	998
FBgn0266877	1004	1000	979	29	6	4.833333333333333	975
FBgn0266880	1036	1000	1018	54	11	4.909090909090909	982
FBgn0266881	1006	1000	978	34	6	5.666666666666667	972
FBgn0266882	1000	1000	950	50	6	8.333333333333334	950
FBgn0266884	1056	1000	1034	78	11	7.090909090909091	978
FBgn0266885	1000	1000	971	29	5	5.8	971
FBgn0266886	1024	1000	988	60	12	5	964
FBgn0266889	1010	1000	1007	13	5	2.6	997
FBgn0266891	1000	1000	940	60	7	8.571428571428571	940
FBgn0266892	1116	1000	1076	156	12	13	960
FBgn0266893	1022	1000	1002	42	11	3.8181818181818183	980
FBgn0266895	1032	1000	1002	62	13	4.769230769230769	970
FBgn0266896	1015	1000	1009	21	7	3	994
FBgn0266898	1003	1000	972	34	4	8.5	969
FBgn0266901	1012	1000	950	74	9	8.222222222222221	938
FBgn0266905	1001	1000	983	19	5	3.8	982
FBgn0266910	1032	1000	994	70	10	7	962
FBgn0266911	1019	1000	949	89	12	7.416666666666667	930
FBgn0266914	1003	1000	964	42	6	7	961
FBgn0266915	1018	1000	822	214	11	19.454545454545453	804
FBgn0266916	769	740	742	56	14	4	713
FBgn0266917	1029	1000	996	62	5	12.4	967
FBgn0266918	1004	1000	980	28	7	4	976
FBgn0266925	1036	1000	1035	37	6	6.166666666666667	999
FBgn0266926	1044	1000	1029	59	11	5.363636363636363	985
FBgn0266927	1003	1000	983	23	5	4.6	980
FBgn0266928	1017	1000	973	61	6	10.166666666666666	956
FBgn0266931	1004	1000	1004	4	1	4	1000
FBgn0266932	1045	1000	1014	76	12	6.333333333333333	969
FBgn0266933	1029	1000	1021	37	11	3.3636363636363638	992
FBgn0266937	1020	1000	801	239	9	26.555555555555557	781
FBgn0266939	1032	1000	751	313	9	34.77777777777778	719
FBgn0266941	1001	1000	975	27	7	3.857142857142857	974
FBgn0266942	1011	1000	954	68	8	8.5	943
FBgn0266945	1004	1000	979	29	7	4.142857142857143	975
FBgn0266946	1005	1000	964	46	6	7.666666666666667	959
FBgn0266947	1004	1000	984	24	6	4	980
FBgn0266948	1039	1000	995	83	10	8.3	956
FBgn0266949	1037	1000	945	129	14	9.214285714285714	908
FBgn0266950	1028	1000	977	79	13	6.076923076923077	949
FBgn0266951	1120	1000	1021	219	15	14.6	901
FBgn0266952	1003	1000	996	10	5	2	993
FBgn0266954	1019	1000	943	95	13	7.3076923076923075	924
FBgn0266956	1033	1000	1018	48	8	6	985
FBgn0266957	1001	1000	993	9	5	1.8	992
FBgn0266959	1054	1000	1034	74	9	8.222222222222221	980
FBgn0266960	1004	1000	992	16	5	3.2	988
FBgn0266961	1011	1000	988	34	9	3.7777777777777777	977
FBgn0266962	1021	1000	962	80	8	10	941
FBgn0266963	1010	1000	996	24	6	4	986
