# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-a" "sim.saf" "-t" "gene" "-F" "SAF" "-o" "fc_sim-specific.txt" "nodup_sorted_w501_1.bam" "nodup_sorted_w501_2.bam" "nodup_sorted_w501_3.bam" 
Geneid	Chr	Start	End	Strand	Length	nodup_sorted_w501_1.bam	nodup_sorted_w501_2.bam	nodup_sorted_w501_3.bam
Scf_3R.25945553.25946611	Scf_3R	25945553	25946611	.	1059	724	522	711
Scf_3R.25948635.25949360	Scf_3R	25948635	25949360	.	726	503	480	563
Scf_3R.25952555.25954265	Scf_3R	25952555	25954265	.	1711	945	922	1154
Scf_3R.25969865.25970103	Scf_3R	25969865	25970103	.	239	139	84	153
Scf_3R.25981363.25981560	Scf_3R	25981363	25981560	.	198	96	68	107
Scf_3R.26024348.26025948	Scf_3R	26024348	26025948	.	1601	1646	1514	1680
Scf_3R.26028409.26028735	Scf_3R	26028409	26028735	.	327	129	126	161
Scf_3R.26035227.26035463	Scf_3R	26035227	26035463	.	237	163	77	152
Scf_3R.26049384.26049990	Scf_3R	26049384	26049990	.	607	506	397	565
Scf_3R.26064893.26065188	Scf_3R	26064893	26065188	.	296	138	96	162
Scf_3R.26083537.26083764	Scf_3R	26083537	26083764	.	228	136	80	160
Scf_3R.26105151.26105577	Scf_3R	26105151	26105577	.	427	145	120	179
Scf_3R.26129777.26130934	Scf_3R	26129777	26130934	.	1158	408	273	496
Scf_3R.26140241.26140661	Scf_3R	26140241	26140661	.	421	180	85	177
Scf_3R.26148316.26148684	Scf_3R	26148316	26148684	.	369	304	204	331
Scf_3R.26151543.26154169	Scf_3R	26151543	26154169	.	2627	1676	1311	1648
Scf_3R.26154485.26154686	Scf_3R	26154485	26154686	.	202	111	95	117
Scf_3R.26156357.26157073	Scf_3R	26156357	26157073	.	717	430	347	402
Scf_3R.26157937.26158305	Scf_3R	26157937	26158305	.	369	216	146	222
Scf_3R.26158868.26159254	Scf_3R	26158868	26159254	.	387	186	128	181
Scf_3R.26183767.26184872	Scf_3R	26183767	26184872	.	1106	559	524	656
Scf_3R.26184981.26187379	Scf_3R	26184981	26187379	.	2399	2097	2014	2368
Scf_3R.26189569.26189844	Scf_3R	26189569	26189844	.	276	148	103	174
Scf_3R.26190379.26191365	Scf_3R	26190379	26191365	.	987	487	368	607
Scf_3R.26195603.26196087	Scf_3R	26195603	26196087	.	485	147	103	153
Scf_3R.26196199.26196761	Scf_3R	26196199	26196761	.	563	152	106	188
Scf_3R.26197217.26198641	Scf_3R	26197217	26198641	.	1425	1298	856	1245
Scf_3R.26199398.26199660	Scf_3R	26199398	26199660	.	263	119	85	134
Scf_3R.26202889.26203326	Scf_3R	26202889	26203326	.	438	239	187	255
Scf_3R.26215851.26216064	Scf_3R	26215851	26216064	.	214	144	82	112
Scf_3R.26232684.26232900	Scf_3R	26232684	26232900	.	217	102	100	133
Scf_3R.26236498.26236890	Scf_3R	26236498	26236890	.	393	119	164	169
Scf_3R.26237960.26239387	Scf_3R	26237960	26239387	.	1428	848	841	996
Scf_3R.26256764.26257431	Scf_3R	26256764	26257431	.	668	491	388	546
Scf_3R.26260771.26261126	Scf_3R	26260771	26261126	.	356	152	150	219
Scf_3R.26263531.26263709	Scf_3R	26263531	26263709	.	179	108	63	105
Scf_3R.26297550.26298270	Scf_3R	26297550	26298270	.	721	424	239	401
Scf_3R.26326201.26326581	Scf_3R	26326201	26326581	.	381	132	131	125
Scf_3R.26326715.26327450	Scf_3R	26326715	26327450	.	736	463	236	441
Scf_3R.26343062.26343876	Scf_3R	26343062	26343876	.	815	449	274	476
Scf_3R.26345514.26346472	Scf_3R	26345514	26346472	.	959	362	245	381
Scf_3R.26348230.26349886	Scf_3R	26348230	26349886	.	1657	1361	804	1370
Scf_3R.26350440.26352214	Scf_3R	26350440	26352214	.	1775	1508	1071	1527
Scf_3R.26353352.26353606	Scf_3R	26353352	26353606	.	255	59	84	82
Scf_3R.26353831.26354745	Scf_3R	26353831	26354745	.	915	377	412	424
Scf_3R.26382037.26382833	Scf_3R	26382037	26382833	.	797	359	216	413
Scf_3R.26384526.26385109	Scf_3R	26384526	26385109	.	584	269	178	296
Scf_3R.26388613.26392134	Scf_3R	26388613	26392134	.	3522	2153	1846	2246
Scf_3R.26498634.26498888	Scf_3R	26498634	26498888	.	255	145	86	154
Scf_3R.26512896.26513467	Scf_3R	26512896	26513467	.	572	307	210	319
Scf_3R.26521693.26523285	Scf_3R	26521693	26523285	.	1593	1061	687	1173
Scf_3R.26570349.26571022	Scf_3R	26570349	26571022	.	674	648	310	500
Scf_3R.26574515.26575718	Scf_3R	26574515	26575718	.	1204	572	381	666
Scf_3R.26614497.26615585	Scf_3R	26614497	26615585	.	1089	397	442	494
Scf_3R.26677183.26677821	Scf_3R	26677183	26677821	.	639	452	351	503
Scf_3R.26680531.26681329	Scf_3R	26680531	26681329	.	799	205	158	219
Scf_3R.26681456.26681878	Scf_3R	26681456	26681878	.	423	133	99	115
Scf_3R.26681983.26682287	Scf_3R	26681983	26682287	.	305	97	83	108
Scf_3R.26685437.26686451	Scf_3R	26685437	26686451	.	1015	430	305	532
Scf_3R.26693605.26694514	Scf_3R	26693605	26694514	.	910	355	259	436
Scf_3R.26697775.26698980	Scf_3R	26697775	26698980	.	1206	675	576	766
Scf_3R.26701137.26701968	Scf_3R	26701137	26701968	.	832	553	318	541
Scf_3R.26711271.26711516	Scf_3R	26711271	26711516	.	246	169	94	150
Scf_3R.26713620.26713882	Scf_3R	26713620	26713882	.	263	119	99	123
Scf_3R.26714043.26715572	Scf_3R	26714043	26715572	.	1530	1115	831	1051
Scf_3R.26715809.26717031	Scf_3R	26715809	26717031	.	1223	781	462	732
Scf_3R.26720808.26721064	Scf_3R	26720808	26721064	.	257	119	71	126
Scf_3R.26721362.26722090	Scf_3R	26721362	26722090	.	729	323	249	373
Scf_3R.26723489.26724085	Scf_3R	26723489	26724085	.	597	349	210	378
Scf_3R.26772349.26772827	Scf_3R	26772349	26772827	.	479	322	387	347
Scf_3R.26775275.26776639	Scf_3R	26775275	26776639	.	1365	905	727	1038
Scf_3R.26778192.26779616	Scf_3R	26778192	26779616	.	1425	764	633	940
Scf_3R.26783765.26784334	Scf_3R	26783765	26784334	.	570	253	183	345
Scf_3R.26784962.26785408	Scf_3R	26784962	26785408	.	447	125	118	162
Scf_3R.26785638.26786714	Scf_3R	26785638	26786714	.	1077	755	715	879
Scf_3R.26794830.26795770	Scf_3R	26794830	26795770	.	941	718	504	768
Scf_3R.26810391.26810813	Scf_3R	26810391	26810813	.	423	198	190	223
Scf_3R.26813777.26815481	Scf_3R	26813777	26815481	.	1705	1678	1513	1861
Scf_3R.26815765.26816121	Scf_3R	26815765	26816121	.	357	141	108	167
Scf_3R.26816587.26817056	Scf_3R	26816587	26817056	.	470	190	163	234
Scf_3R.26822256.26823960	Scf_3R	26822256	26823960	.	1705	1066	863	1231
Scf_3R.26824144.26825522	Scf_3R	26824144	26825522	.	1379	966	777	1024
Scf_3R.26825637.26827579	Scf_3R	26825637	26827579	.	1943	1003	683	1055
Scf_3R.26837922.26838356	Scf_3R	26837922	26838356	.	435	278	213	342
Scf_3R.26838459.26838572	Scf_3R	26838459	26838572	.	114	32	22	45
Scf_3R.26844569.26845939	Scf_3R	26844569	26845939	.	1371	607	548	675
Scf_3R.26846526.26847893	Scf_3R	26846526	26847893	.	1368	739	662	829
Scf_3R.26848120.26850222	Scf_3R	26848120	26850222	.	2103	1595	1497	1856
Scf_3R.26872410.26872945	Scf_3R	26872410	26872945	.	536	185	117	186
Scf_3R.26873112.26873700	Scf_3R	26873112	26873700	.	589	270	225	320
Scf_3R.26876223.26876581	Scf_3R	26876223	26876581	.	359	126	115	145
Scf_3R.26877063.26877744	Scf_3R	26877063	26877744	.	682	186	178	239
Scf_3R.26877912.26879271	Scf_3R	26877912	26879271	.	1360	830	639	897
Scf_3R.26879915.26880162	Scf_3R	26879915	26880162	.	248	110	95	118
Scf_3R.26891300.26891711	Scf_3R	26891300	26891711	.	412	229	242	267
Scf_3R.26894451.26895433	Scf_3R	26894451	26895433	.	983	474	369	501
Scf_3R.26895564.26895980	Scf_3R	26895564	26895980	.	417	213	200	216
Scf_3R.26906376.26907019	Scf_3R	26906376	26907019	.	644	285	235	360
Scf_3R.26911142.26912201	Scf_3R	26911142	26912201	.	1060	578	413	554
Scf_3R.26913113.26914142	Scf_3R	26913113	26914142	.	1030	602	432	714
Scf_3R.26945745.26945909	Scf_3R	26945745	26945909	.	165	103	85	125
Scf_3R.26985648.26985803	Scf_3R	26985648	26985803	.	156	90	67	111
Scf_3R.27006522.27006848	Scf_3R	27006522	27006848	.	327	161	141	219
Scf_3R.27007279.27007464	Scf_3R	27007279	27007464	.	186	105	66	122
Scf_3R.27010622.27010770	Scf_3R	27010622	27010770	.	149	114	58	98
Scf_3R.27016846.27016993	Scf_3R	27016846	27016993	.	148	113	54	110
Scf_3R.27022028.27022258	Scf_3R	27022028	27022258	.	231	179	109	195
Scf_3R.27039949.27040342	Scf_3R	27039949	27040342	.	394	227	171	257
Scf_3R.27055651.27056070	Scf_3R	27055651	27056070	.	420	197	166	221
Scf_3R.27060646.27061268	Scf_3R	27060646	27061268	.	623	244	205	279
Scf_3R.27062810.27063038	Scf_3R	27062810	27063038	.	229	60	63	66
Scf_3R.27063176.27064678	Scf_3R	27063176	27064678	.	1503	1042	978	1164
Scf_3R.27071195.27071555	Scf_3R	27071195	27071555	.	361	142	183	198
Scf_3R.27072539.27072701	Scf_3R	27072539	27072701	.	163	91	97	108
Scf_3R.27074987.27076243	Scf_3R	27074987	27076243	.	1257	706	618	781
Scf_3R.27078563.27079279	Scf_3R	27078563	27079279	.	717	537	396	584
Scf_3R.27079545.27079930	Scf_3R	27079545	27079930	.	386	146	149	153
Scf_3R.27101709.27102215	Scf_3R	27101709	27102215	.	507	236	180	295
Scf_3R.27103125.27103784	Scf_3R	27103125	27103784	.	660	414	435	447
Scf_3R.27114179.27114367	Scf_3R	27114179	27114367	.	189	113	101	104
Scf_3R.27117086.27117296	Scf_3R	27117086	27117296	.	211	93	92	134
Scf_3R.27138354.27138985	Scf_3R	27138354	27138985	.	632	352	265	426
Scf_3R.27139304.27139986	Scf_3R	27139304	27139986	.	683	353	318	484
Scf_3R.27154795.27155693	Scf_3R	27154795	27155693	.	899	576	409	616
Scf_3R.27156832.27157416	Scf_3R	27156832	27157416	.	585	1129	998	1115
Scf_3R.27159439.27159588	Scf_3R	27159439	27159588	.	150	158	153	178
Scf_3R.27160103.27160350	Scf_3R	27160103	27160350	.	248	96	130	127
Scf_ICT21.3022.3371	Scf_ICT21	3022	3371	.	350	151	106	154
Scf_ICT21.7665.7876	Scf_ICT21	7665	7876	.	212	172	131	191
Scf_ICT21.11213.11538	Scf_ICT21	11213	11538	.	326	168	107	147
Scf_4.20424.21211	Scf_4	20424	21211	.	788	255	217	284
Scf_4.21322.21597	Scf_4	21322	21597	.	276	171	211	219
Scf_4.31862.32168	Scf_4	31862	32168	.	307	127	108	121
Scf_4.38430.38635	Scf_4	38430	38635	.	206	110	105	131
Scf_4.41101.42132	Scf_4	41101	42132	.	1032	489	313	440
Scf_4.43627.44041	Scf_4	43627	44041	.	415	140	125	126
Scf_4.44199.45569	Scf_4	44199	45569	.	1371	801	614	802
Scf_4.102585.103433	Scf_4	102585	103433	.	849	453	309	520
Scf_4.105712.106593	Scf_4	105712	106593	.	882	370	276	478
Scf_4.109285.109588	Scf_4	109285	109588	.	304	89	76	83
Scf_4.109815.109997	Scf_4	109815	109997	.	183	136	76	121
Scf_4.124695.125173	Scf_4	124695	125173	.	479	300	286	251
Scf_4.150938.151403	Scf_4	150938	151403	.	466	369	246	378
Scf_4.164212.165394	Scf_4	164212	165394	.	1183	1403	936	1465
Scf_4.166322.166465	Scf_4	166322	166465	.	144	86	79	114
Scf_4.166803.167422	Scf_4	166803	167422	.	620	256	265	311
Scf_4.177314.178011	Scf_4	177314	178011	.	698	525	416	607
Scf_4.178453.179085	Scf_4	178453	179085	.	633	339	324	376
Scf_4.263843.264476	Scf_4	263843	264476	.	634	327	251	373
Scf_4.269585.269778	Scf_4	269585	269778	.	194	95	70	117
Scf_4.270270.271564	Scf_4	270270	271564	.	1295	1057	885	1218
Scf_4.273707.274124	Scf_4	273707	274124	.	418	167	135	183
Scf_4.277015.277923	Scf_4	277015	277923	.	909	393	304	467
Scf_4.278324.279332	Scf_4	278324	279332	.	1009	561	456	669
Scf_4.290347.290577	Scf_4	290347	290577	.	231	129	74	113
Scf_4.300915.301091	Scf_4	300915	301091	.	177	134	96	143
Scf_4.309602.311526	Scf_4	309602	311526	.	1925	1166	843	1390
Scf_4.323620.324320	Scf_4	323620	324320	.	701	229	171	318
Scf_4.324893.325303	Scf_4	324893	325303	.	411	253	136	305
Scf_4.327472.327700	Scf_4	327472	327700	.	229	41	30	65
Scf_4.327855.328443	Scf_4	327855	328443	.	589	308	218	337
Scf_4.328783.329024	Scf_4	328783	329024	.	242	122	69	148
Scf_4.332511.332644	Scf_4	332511	332644	.	134	126	49	134
Scf_4.343506.344568	Scf_4	343506	344568	.	1063	789	521	858
Scf_4.346982.347807	Scf_4	346982	347807	.	826	444	318	525
Scf_4.349302.350856	Scf_4	349302	350856	.	1555	874	671	1111
Scf_4.363306.363505	Scf_4	363306	363505	.	200	124	83	147
Scf_4.379178.379542	Scf_4	379178	379542	.	365	124	106	214
Scf_4.394815.395359	Scf_4	394815	395359	.	545	456	345	525
Scf_4.395691.395873	Scf_4	395691	395873	.	183	89	73	106
Scf_4.396633.398774	Scf_4	396633	398774	.	2142	2259	1481	2314
Scf_4.405460.406061	Scf_4	405460	406061	.	602	225	157	232
Scf_4.407820.408775	Scf_4	407820	408775	.	956	597	501	733
Scf_4.409346.410464	Scf_4	409346	410464	.	1119	634	489	821
Scf_4.410592.410726	Scf_4	410592	410726	.	135	69	30	67
Scf_4.422951.423118	Scf_4	422951	423118	.	168	322	501	393
Scf_4.427575.427754	Scf_4	427575	427754	.	180	96	85	124
Scf_4.428294.428589	Scf_4	428294	428589	.	296	107	132	165
Scf_4.440122.440840	Scf_4	440122	440840	.	719	360	220	357
Scf_4.453303.454906	Scf_4	453303	454906	.	1604	1336	1112	1388
Scf_4.455960.456165	Scf_4	455960	456165	.	206	108	84	135
Scf_4.457519.457957	Scf_4	457519	457957	.	439	132	123	154
Scf_4.460077.460511	Scf_4	460077	460511	.	435	137	123	177
Scf_4.475838.477046	Scf_4	475838	477046	.	1209	554	422	559
Scf_4.477670.478711	Scf_4	477670	478711	.	1042	423	246	431
Scf_4.479072.479862	Scf_4	479072	479862	.	791	289	149	299
Scf_4.481441.481903	Scf_4	481441	481903	.	463	215	125	226
Scf_4.487071.487440	Scf_4	487071	487440	.	370	154	125	175
Scf_4.488850.488992	Scf_4	488850	488992	.	143	43	38	45
Scf_4.489199.491053	Scf_4	489199	491053	.	1855	1854	1260	1914
Scf_4.495700.497084	Scf_4	495700	497084	.	1385	980	661	1194
Scf_4.503749.503932	Scf_4	503749	503932	.	184	99	41	100
Scf_4.504190.505213	Scf_4	504190	505213	.	1024	708	536	926
Scf_4.518324.519877	Scf_4	518324	519877	.	1554	869	543	955
Scf_4.520111.520366	Scf_4	520111	520366	.	256	168	138	200
Scf_4.520713.521339	Scf_4	520713	521339	.	627	281	233	334
Scf_4.528009.528284	Scf_4	528009	528284	.	276	241	142	249
Scf_4.535213.535370	Scf_4	535213	535370	.	158	75	77	136
Scf_4.540303.540697	Scf_4	540303	540697	.	395	173	176	174
Scf_4.541422.542941	Scf_4	541422	542941	.	1520	720	626	882
Scf_4.614519.615749	Scf_4	614519	615749	.	1231	414	268	461
Scf_4.616229.616681	Scf_4	616229	616681	.	453	169	132	188
Scf_4.617710.618477	Scf_4	617710	618477	.	768	222	163	195
Scf_4.618697.620003	Scf_4	618697	620003	.	1307	408	349	419
Scf_4.622348.623144	Scf_4	622348	623144	.	797	786	500	864
Scf_4.633296.633927	Scf_4	633296	633927	.	632	268	322	281
Scf_4.634089.634807	Scf_4	634089	634807	.	719	242	240	283
Scf_4.634925.635109	Scf_4	634925	635109	.	185	55	78	93
Scf_4.639529.639862	Scf_4	639529	639862	.	334	174	220	226
Scf_4.640676.641130	Scf_4	640676	641130	.	455	139	164	198
Scf_4.641690.642663	Scf_4	641690	642663	.	974	400	351	453
Scf_4.658651.659924	Scf_4	658651	659924	.	1274	447	451	654
Scf_4.662452.663242	Scf_4	662452	663242	.	791	544	332	624
Scf_4.664467.664664	Scf_4	664467	664664	.	198	143	99	161
Scf_4.678730.679036	Scf_4	678730	679036	.	307	136	101	161
Scf_4.689208.690024	Scf_4	689208	690024	.	817	735	454	778
Scf_4.696471.696702	Scf_4	696471	696702	.	232	86	45	95
Scf_4.715824.716656	Scf_4	715824	716656	.	833	516	326	528
Scf_4.744556.745572	Scf_4	744556	745572	.	1017	483	336	490
Scf_4.746287.747039	Scf_4	746287	747039	.	753	346	273	408
Scf_4.753154.753554	Scf_4	753154	753554	.	401	231	133	192
Scf_4.754047.754385	Scf_4	754047	754385	.	339	106	187	116
Scf_4.767513.768481	Scf_4	767513	768481	.	969	524	400	575
Scf_4.769123.769743	Scf_4	769123	769743	.	621	494	398	553
Scf_4.771870.772273	Scf_4	771870	772273	.	404	245	165	229
Scf_4.780085.780267	Scf_4	780085	780267	.	183	144	94	164
Scf_4.787801.788103	Scf_4	787801	788103	.	303	145	87	162
Scf_4.797982.798340	Scf_4	797982	798340	.	359	388	214	345
Scf_4.809641.810284	Scf_4	809641	810284	.	644	269	198	308
Scf_4.831067.832363	Scf_4	831067	832363	.	1297	740	454	734
Scf_4.833603.834512	Scf_4	833603	834512	.	910	451	324	434
Scf_4.835316.836214	Scf_4	835316	836214	.	899	546	454	575
Scf_4.836732.837365	Scf_4	836732	837365	.	634	467	312	460
Scf_4.847006.847153	Scf_4	847006	847153	.	148	127	67	132
Scf_4.856392.857438	Scf_4	856392	857438	.	1047	502	331	527
Scf_4.865464.865885	Scf_4	865464	865885	.	422	96	84	121
Scf_4.866093.866371	Scf_4	866093	866371	.	279	154	182	144
Scf_4.866633.866855	Scf_4	866633	866855	.	223	101	80	106
Scf_4.888952.889247	Scf_4	888952	889247	.	296	185	115	168
Scf_4.891353.892148	Scf_4	891353	892148	.	796	446	366	513
Scf_4.906583.907127	Scf_4	906583	907127	.	545	321	218	328
Scf_4.915784.916252	Scf_4	915784	916252	.	469	205	205	199
Scf_4.926345.927138	Scf_4	926345	927138	.	794	299	198	274
Scf_4.927333.927556	Scf_4	927333	927556	.	224	88	77	113
Scf_4.928039.928647	Scf_4	928039	928647	.	609	453	304	431
Scf_4.951377.951533	Scf_4	951377	951533	.	157	117	649	441
Scf_4.966290.967028	Scf_4	966290	967028	.	739	452	402	498
Scf_4.968010.968595	Scf_4	968010	968595	.	586	228	186	252
Scf_4.979813.980450	Scf_4	979813	980450	.	638	292	167	262
Scf_4.981757.982520	Scf_4	981757	982520	.	764	392	292	407
Scf_4.995186.995820	Scf_4	995186	995820	.	635	400	266	364
Scf_4.996366.996519	Scf_4	996366	996519	.	154	89	64	99
Scf_ICT25.4251.4538	Scf_ICT25	4251	4538	.	288	190	172	231
Scf_ICT25.4759.5578	Scf_ICT25	4759	5578	.	820	290	203	365
Scf_ICT25.6420.6564	Scf_ICT25	6420	6564	.	145	83	46	119
Scf_ICT25.6986.7658	Scf_ICT25	6986	7658	.	673	621	454	749
Scf_ICT25.22339.22745	Scf_ICT25	22339	22745	.	407	299	211	309
Scf_ICT25.22849.22968	Scf_ICT25	22849	22968	.	120	29	35	22
Scf_ICT25.23703.23887	Scf_ICT25	23703	23887	.	185	88	120	96
Scf_ICT25.31270.31421	Scf_ICT25	31270	31421	.	152	126	52	122
Scf_ICT25.32261.32502	Scf_ICT25	32261	32502	.	242	207	66	192
Scf_ICT25.36483.37256	Scf_ICT25	36483	37256	.	774	336	309	416
Scf_ICT25.42067.43051	Scf_ICT25	42067	43051	.	985	550	368	510
Scf_ICT25.44642.44829	Scf_ICT25	44642	44829	.	188	94	50	120
Scf_ICT25.45294.45505	Scf_ICT25	45294	45505	.	212	95	112	129
Scf_ICT25.61289.61781	Scf_ICT25	61289	61781	.	493	182	142	176
Scf_ICT25.86771.87655	Scf_ICT25	86771	87655	.	885	877	624	990
Scf_ICT25.87832.88772	Scf_ICT25	87832	88772	.	941	599	429	641
Scf_ICT25.94764.95022	Scf_ICT25	94764	95022	.	259	143	90	111
Scf_X.13251.13425	Scf_X	13251	13425	.	175	62	37	66
Scf_X.13547.13671	Scf_X	13547	13671	.	125	71	31	56
Scf_X.22533.22898	Scf_X	22533	22898	.	366	158	103	179
Scf_X.28250.28906	Scf_X	28250	28906	.	657	297	232	376
Scf_X.39942.40823	Scf_X	39942	40823	.	882	534	386	549
Scf_X.53261.53511	Scf_X	53261	53511	.	251	149	92	161
Scf_X.77125.77707	Scf_X	77125	77707	.	583	374	262	373
Scf_X.78747.78952	Scf_X	78747	78952	.	206	129	95	140
Scf_X.85148.85278	Scf_X	85148	85278	.	131	85	68	99
Scf_X.86276.86857	Scf_X	86276	86857	.	582	186	122	199
Scf_X.87010.87169	Scf_X	87010	87169	.	160	95	52	98
Scf_X.109130.109407	Scf_X	109130	109407	.	278	111	103	130
Scf_X.111851.112647	Scf_X	111851	112647	.	797	415	245	471
Scf_X.158255.158523	Scf_X	158255	158523	.	269	126	67	121
Scf_X.158651.158761	Scf_X	158651	158761	.	111	21	11	32
Scf_X.165074.165317	Scf_X	165074	165317	.	244	136	94	131
Scf_X.288794.289165	Scf_X	288794	289165	.	372	170	136	174
Scf_X.289449.289739	Scf_X	289449	289739	.	291	63	70	106
Scf_X.292725.292929	Scf_X	292725	292929	.	205	90	68	112
Scf_X.293153.293764	Scf_X	293153	293764	.	612	232	161	265
Scf_X.300916.301574	Scf_X	300916	301574	.	659	320	217	363
Scf_X.306328.307998	Scf_X	306328	307998	.	1671	1518	1060	1312
Scf_X.308199.308799	Scf_X	308199	308799	.	601	237	183	206
Scf_X.309896.310313	Scf_X	309896	310313	.	418	234	171	251
Scf_X.310787.311333	Scf_X	310787	311333	.	547	367	246	366
Scf_X.334149.334444	Scf_X	334149	334444	.	296	94	81	96
Scf_X.334647.338109	Scf_X	334647	338109	.	3463	1851	1299	1884
Scf_X.343869.344558	Scf_X	343869	344558	.	690	348	227	360
Scf_X.383525.383906	Scf_X	383525	383906	.	382	152	134	164
Scf_X.405826.407039	Scf_X	405826	407039	.	1214	819	703	924
Scf_X.420700.420936	Scf_X	420700	420936	.	237	130	59	156
Scf_X.423613.424069	Scf_X	423613	424069	.	457	217	164	280
Scf_X.424696.424943	Scf_X	424696	424943	.	248	129	60	123
Scf_X.425049.425343	Scf_X	425049	425343	.	295	115	87	135
Scf_X.425960.427356	Scf_X	425960	427356	.	1397	634	443	653
Scf_X.427472.427854	Scf_X	427472	427854	.	383	139	128	139
Scf_X.429355.429782	Scf_X	429355	429782	.	428	211	145	245
Scf_X.430253.430464	Scf_X	430253	430464	.	212	109	101	123
Scf_X.431163.431308	Scf_X	431163	431308	.	146	141	74	122
Scf_X.435088.435671	Scf_X	435088	435671	.	584	230	125	231
Scf_X.435798.435949	Scf_X	435798	435949	.	152	61	52	66
Scf_X.441394.443497	Scf_X	441394	443497	.	2104	1200	841	1095
Scf_X.444680.445393	Scf_X	444680	445393	.	714	385	332	408
Scf_X.450013.450324	Scf_X	450013	450324	.	312	161	129	167
Scf_X.451982.452144	Scf_X	451982	452144	.	163	50	42	56
Scf_X.452332.453395	Scf_X	452332	453395	.	1064	433	319	489
Scf_X.459606.462079	Scf_X	459606	462079	.	2474	1371	900	1456
Scf_X.463542.463795	Scf_X	463542	463795	.	254	169	89	183
Scf_X.493596.495419	Scf_X	493596	495419	.	1824	1091	908	1177
Scf_X.507087.507539	Scf_X	507087	507539	.	453	286	205	315
Scf_X.511173.511298	Scf_X	511173	511298	.	126	31	161	122
Scf_X.563208.564171	Scf_X	563208	564171	.	964	705	615	742
Scf_X.564546.564859	Scf_X	564546	564859	.	314	93	61	100
Scf_X.565106.565563	Scf_X	565106	565563	.	458	187	154	197
Scf_X.566473.567527	Scf_X	566473	567527	.	1055	711	572	753
Scf_X.569331.571790	Scf_X	569331	571790	.	2460	918	747	896
Scf_X.572620.573321	Scf_X	572620	573321	.	702	354	245	350
Scf_X.577704.578229	Scf_X	577704	578229	.	526	324	218	316
Scf_X.582540.582834	Scf_X	582540	582834	.	295	164	111	204
Scf_X.587432.588359	Scf_X	587432	588359	.	928	697	590	861
Scf_X.588745.589182	Scf_X	588745	589182	.	438	154	115	186
Scf_X.592442.592953	Scf_X	592442	592953	.	512	252	169	248
Scf_X.599180.599291	Scf_X	599180	599291	.	112	108	48	101
Scf_X.601244.601648	Scf_X	601244	601648	.	405	200	129	236
Scf_X.604225.605549	Scf_X	604225	605549	.	1325	1069	795	971
Scf_X.609031.610256	Scf_X	609031	610256	.	1226	574	357	630
Scf_X.614223.616269	Scf_X	614223	616269	.	2047	728	631	785
Scf_X.616384.617048	Scf_X	616384	617048	.	665	189	169	212
Scf_X.663536.663730	Scf_X	663536	663730	.	195	100	72	123
Scf_X.668850.671022	Scf_X	668850	671022	.	2173	1098	1006	1174
Scf_X.694955.695464	Scf_X	694955	695464	.	510	369	288	418
Scf_X.701051.701787	Scf_X	701051	701787	.	737	480	460	519
Scf_X.717884.718279	Scf_X	717884	718279	.	396	190	196	242
Scf_X.721275.722811	Scf_X	721275	722811	.	1537	580	427	694
Scf_X.729597.730797	Scf_X	729597	730797	.	1201	743	478	663
Scf_X.732925.733894	Scf_X	732925	733894	.	970	493	422	509
Scf_X.735186.735641	Scf_X	735186	735641	.	456	276	160	301
Scf_X.747981.748770	Scf_X	747981	748770	.	790	450	378	514
Scf_X.764332.764588	Scf_X	764332	764588	.	257	190	88	194
Scf_X.771360.772028	Scf_X	771360	772028	.	669	272	164	303
Scf_X.823330.823637	Scf_X	823330	823637	.	308	144	123	157
Scf_X.827417.828033	Scf_X	827417	828033	.	617	359	259	379
Scf_X.830452.831058	Scf_X	830452	831058	.	607	231	178	251
Scf_X.831161.833098	Scf_X	831161	833098	.	1938	908	641	958
Scf_X.834465.835335	Scf_X	834465	835335	.	871	517	418	518
Scf_X.835619.837396	Scf_X	835619	837396	.	1778	697	525	705
Scf_X.847302.850418	Scf_X	847302	850418	.	3117	1627	1460	1821
