chromosome	geneName	geneId	transId	transLength	Ps	Pn	Ds	Dn	DoS	alphaMK
3R	nau	FBgn0002922	FBtr0084472	1532	53	35	14	12	-1.11022302462516e-16	0.229559748427673
3R	ncd	FBgn0002924	FBtr0085534	2340	85	33	44	16	-5.55111512312578e-17	-0.0676470588235294
3R	nct	FBgn0039234	FBtr0084705	2409	87	40	46	7	1.11022302462516e-16	-2.02134646962233
3R	ND23	FBgn0017567	FBtr0083191	819	10	1	7	3	0	0.766666666666667
3R	ND42	FBgn0019957	FBtr0084172	1379	49	10	21	8	-1.11022302462516e-16	0.464285714285714
3R	Nelf-A	FBgn0038872	FBtr0330376	4648	153	43	42	14	0	0.156862745098039
3R	neo	FBgn0039704	FBtr0085485	2977	78	22	24	7	0	0.0329670329670331
3R	Nep2	FBgn0027570	FBtr0305133	2796	15	9	50	11	0	-1.72727272727273
3R	Nep4	FBgn0038818	FBtr0083937	3632	158	39	59	24	0	0.393196202531646
3R	Nep5	FBgn0039478	FBtr0331704	3366	134	51	49	6	1.11022302462516e-16	-2.10820895522388
3R	NepYr	FBgn0004842	FBtr0085100	2105	75	17	30	34	0	0.8
3R	nerfin-2	FBgn0041105	FBtr0330083	2454	36	37	45	23	-5.55111512312578e-17	-1.01086956521739
3R	nero	FBgn0261479	FBtr0085863	1114	11	13	24	5	-1.11022302462516e-16	-4.67272727272727
3R	Neu3	FBgn0051314	FBtr0301498	5841	206	78	75	27	-5.55111512312578e-17	-0.051779935275081
3R	neur	FBgn0002932	FBtr0082003	3992	24	13	47	3	-5.55111512312578e-17	-7.48611111111111
3R	Neurochondrin	FBgn0037447	FBtr0081729	2580	23	12	56	4	0	-6.30434782608696
3R	Nf1	FBgn0015269	FBtr0084952	8893	396	21	207	5	-5.55111512312578e-17	-1.19545454545455
3R	Nha2	FBgn0263390	FBtr0309101	2625	105	77	30	9	0	-1.44444444444444
3R	niki	FBgn0045980	FBtr0084737	2791	53	30	69	13	0	-2.00435413642961
3R	ninaB	FBgn0002937	FBtr0082820	2164	74	57	45	10	0	-2.46621621621622
3R	ninaE	FBgn0002940	FBtr0083857	1588	37	4	9	1	1.11022302462516e-16	0.027027027027027
3R	ninaG	FBgn0037896	FBtr0082404	1937	24	26	58	17	0	-2.69607843137255
3R	NK7.1	FBgn0024321	FBtr0082941	2669	80	51	34	19	-1.11022302462516e-16	-0.14078947368421
3R	Nlg1	FBgn0051146	FBtr0081541	6006	53	50	72	17	-5.55111512312578e-17	-2.99556048834628
3R	Nmdar1	FBgn0010399	FBtr0078763	4170	17	6	56	5	-1.11022302462516e-16	-2.95294117647059
3R	Nmdmc	FBgn0010222	FBtr0081996	1257	10	4	24	2	0	-3.8
3R	nmdyn-D7	FBgn0028997	FBtr0082083	1392	18	5	31	5	0	-0.722222222222222
3R	Nmnat	FBgn0039254	FBtr0084749	1287	31	17	17	7	0	-0.331797235023041
3R	Noa36	FBgn0026400	FBtr0085320	1138	35	9	26	1	5.55111512312578e-17	-5.68571428571429
3R	noi	FBgn0014366	FBtr0078751	1859	7	1	36	3	0	-0.714285714285714
3R	nonA-l	FBgn0015520	FBtr0083335	2569	40	30	47	86	1.11022302462516e-16	0.590116279069767
3R	Nop56	FBgn0038964	FBtr0084230	1746	69	16	21	2	0	-1.43478260869565
3R	nos	FBgn0002962	FBtr0083732	2349	37	17	16	29	0	0.746505125815471
3R	NP15.6	FBgn0027785	FBtr0083712	648	13	6	11	6	0	0.153846153846154
3R	Npc2b	FBgn0038198	FBtr0082888	804	32	9	9	1	0	-1.53125
3R	Npc2c	FBgn0037783	FBtr0082176	708	10	6	9	7	0	0.228571428571429
3R	Npc2d	FBgn0037782	FBtr0082202	661	8	5	13	2	1.66533453693773e-16	-3.0625
3R	Npc2e	FBgn0051410	FBtr0273369	661	12	2	13	3	5.55111512312578e-17	0.277777777777778
3R	Npc2g	FBgn0039800	FBtr0085723	659	39	6	5	6	0	0.871794871794872
3R	Npc2h	FBgn0039801	FBtr0085722	812	38	15	7	1	-1.11022302462516e-16	-1.76315789473684
3R	npf	FBgn0027109	FBtr0083328	569	13	6	13	1	0	-5
3R	NPFR1	FBgn0037408	FBtr0308318	2502	13	9	31	10	1.11022302462516e-16	-1.14615384615385
3R	Npl4	FBgn0039348	FBtr0084893	2362	67	19	31	8	0	-0.0988805970149254
3R	Nrx-1	FBgn0038975	FBtr0301485	6290	233	53	76	12	0	-0.440629470672389
3R	ns1	FBgn0038473	FBtr0083426	1895	67	19	40	5	-1.11022302462516e-16	-1.26865671641791
3R	Nsf2	FBgn0013998	FBtr0082883	2427	113	19	31	5	0	-0.0424778761061948
3R	Nup133	FBgn0039004	FBtr0084302	3742	165	72	34	33	2.22044604925031e-16	0.550413223140496
3R	Nup358	FBgn0039302	FBtr0304692	8553	138	125	199	174	-1.11022302462516e-16	-0.0359403631517574
3R	Nup43	FBgn0038609	FBtr0083577	1211	33	28	23	14	-1.11022302462516e-16	-0.393939393939394
3R	Nup58	FBgn0038722	FBtr0083781	1820	74	29	30	10	0	-0.175675675675676
3R	Nup98-96	FBgn0039120	FBtr0084460	6624	219	83	103	46	0	0.151379789557276
3R	nxf4	FBgn0051501	FBtr0081583	1107	16	14	29	35	0	275
3R	nyo	FBgn0039852	FBtr0300875	3762	46	25	22	5	-1.11022302462516e-16	-1.39130434782609
3R	oa2	FBgn0038980	FBtr0084260	2258	83	31	15	1	1.11022302462516e-16	-4.60240963855422
3R	Oamb	FBgn0024944	FBtr0110936	4098	120	33	40	6	0	-0.833333333333333
3R	Obp83cd	FBgn0046878	FBtr0078584	899	5	6	19	12	0	-0.9
3R	Obp83ef	FBgn0046876	FBtr0078618	901	4	7	22	8	0	-3.8125
3R	Obp83g	FBgn0046875	FBtr0078617	569	2	2	5	4	0	-0.25
3R	Obp85a	FBgn0037589	FBtr0081849	519	5	3	7	6	0	0.3
3R	Obp93a	FBgn0038859	FBtr0084030	591	35	32	7	5	0	-0.28
3R	Obp99a	FBgn0039678	FBtr0085450	610	25	8	5	2	0	0.2
3R	Obp99c	FBgn0039682	FBtr0085463	580	29	9	5	2	1.11022302462516e-16	0.224137931034483
3R	Obp99d	FBgn0039684	FBtr0085455	500	25	33	13	6	1.11022302462516e-16	-1.86
3R	ocn	FBgn0041102	FBtr0085599	619	9	7	3	1	0	-1.33333333333333
3R	Octbeta2R	FBgn0038063	FBtr0330120	2260	70	21	16	7	-5.55111512312578e-17	0.314285714285714
3R	Octbeta3R	FBgn0250910	FBtr0290334	6101	82	46	49	18	0	-0.52710027100271
3R	Oga	FBgn0038870	FBtr0084050	3409	126	45	68	15	5.55111512312578e-17	-0.619047619047619
3R	omd	FBgn0038168	FBtr0082848	3350	137	26	55	11	0	0.051094890510949
3R	opa	FBgn0003002	FBtr0078836	2939	7	6	42	2	0	-17
3R	Or82a	FBgn0041621	FBtr0078977	1158	7	8	38	14	5.55111512312578e-17	-2.10204081632653
3R	Or83a	FBgn0037322	FBtr0078797	1362	17	17	38	20	0	-0.9
3R	Or83c	FBgn0037399	FBtr0078620	1194	12	9	44	13	0	-1.53846153846154
3R	Or85a	FBgn0037576	FBtr0081836	1194	10	14	35	5	0	-8.8
3R	Or85b	FBgn0037590	FBtr0081900	1173	17	17	24	11	0	-1.18181818181818
3R	Or85c	FBgn0037591	FBtr0081899	1170	14	14	47	16	0	-1.9375
3R	Or85d	FBgn0037594	FBtr0081872	1239	12	29	42	12	0	-7.45833333333333
3R	Or85e	FBgn0026399	FBtr0310300	1404	15	15	25	17	0	-0.470588235294118
3R	Or85f	FBgn0037685	FBtr0082028	1179	19	9	32	7	-2.22044604925031e-16	-1.16541353383459
3R	Or88a	FBgn0038203	FBtr0082890	1206	46	17	18	12	-1.11022302462516e-16	0.445652173913043
3R	Or92a	FBgn0038798	FBtr0083887	1234	80	20	26	3	0	-1.16666666666667
3R	Or94a	FBgn0039033	FBtr0084341	1164	62	57	30	10	0	-1.75806451612903
3R	Or94b	FBgn0039034	FBtr0084342	1152	77	59	22	6	0	-1.80952380952381
3R	Or98a	FBgn0039551	FBtr0085226	1194	51	30	30	19	0	0.0712074303405572
3R	Or98b	FBgn0039582	FBtr0085288	1154	39	63	12	13	0	-0.49112426035503
3R	orb	FBgn0004882	FBtr0084384	4862	43	45	49	31	0	-0.654163540885221
3R	Orc2	FBgn0015270	FBtr0082866	1995	71	36	38	32	0	0.397887323943662
3R	Orco	FBgn0037324	FBtr0078794	1929	9	4	34	3	0	-4.03703703703704
3R	Orct	FBgn0019952	FBtr0084599	2533	66	32	30	16	0	0.0909090909090908
3R	Orct2	FBgn0086365	FBtr0084598	2248	100	30	29	13	-1.66533453693773e-16	0.330769230769231
3R	ort	FBgn0003011	FBtr0083784	2158	80	9	29	3	5.55111512312578e-17	-0.0875000000000001
3R	Os-C	FBgn0010401	FBtr0300320	604	2	8	8	6	0	-4.33333333333333
3R	Os-E	FBgn0010403	FBtr0078655	528	1	2	11	7	0	-2.14285714285714
3R	osa	FBgn0261885	FBtr0089581	10714	248	84	93	20	0	-575
3R	Osbp	FBgn0020626	FBtr0084801	3248	77	3	37	7	0	0.794063079777366
3R	Oscp	FBgn0016691	FBtr0083063	802	20	3	11	1	0	-0.65
3R	Osi1	FBgn0037406	FBtr0078588	1161	6	6	21	7	0	-2
3R	Osi11	FBgn0037418	FBtr0078614	1167	5	12	19	8	1.11022302462516e-16	-4.7
3R	Osi12	FBgn0037419	FBtr0078602	1755	8	11	15	4	0	-4.15625
3R	Osi13	FBgn0037422	FBtr0078605	1518	5	4	21	1	0	-15.8
3R	Osi14	FBgn0040279	FBtr0078606	1091	4	4	20	2	0	-9
3R	Osi15	FBgn0037424	FBtr0078607	1232	4	2	10	2	0	-1.5
3R	Osi16	FBgn0051561	FBtr0078608	1061	10	4	19	4	0	-0.9
3R	Osi17	FBgn0037427	FBtr0078610	3049	11	16	36	21	-1.11022302462516e-16	-1.49350649350649
3R	Osi19	FBgn0037429	FBtr0081707	1138	1	7	12	8	0	-9.5
3R	Osi2	FBgn0037410	FBtr0078592	1449	11	10	24	2	-5.55111512312578e-17	-9.90909090909091
3R	Osi22	FBgn0038133	FBtr0082738	1157	46	34	22	7	0	-1.32298136645963
3R	Osi23	FBgn0039771	FBtr0330291	853	30	25	25	5	0	-3.16666666666667
3R	Osi24	FBgn0037409	FBtr0078591	2629	12	10	42	11	0	-2.18181818181818
3R	Osi3	FBgn0037411	FBtr0078594	1129	11	5	29	2	0	-5.59090909090909
3R	Osi4	FBgn0037412	FBtr0078615	1516	8	5	31	8	0	-1.421875
3R	Osi5	FBgn0037413	FBtr0078595	892	5	10	18	6	0	-5
3R	Osi6	FBgn0027527	FBtr0078596	1545	10	6	20	3	0	-3
3R	Osi7	FBgn0037414	FBtr0078597	2690	5	1	16	4	0	0.2
3R	Osi8	FBgn0037415	FBtr0078598	1135	6	7	26	2	0	-14.1666666666667
3R	Osi9	FBgn0037416	FBtr0078599	1360	1	1	12	1	0	-11
3R	osk	FBgn0003015	FBtr0081954	2869	26	17	39	34	1.11022302462516e-16	0.25
3R	p	FBgn0086679	FBtr0081887	2837	20	16	71	7	-1.11022302462516e-16	-7.11428571428572
3R	p38c	FBgn0046322	FBtr0084582	1184	29	36	27	32	0	-0.0474137931034484
3R	p53	FBgn0039044	FBtr0084360	1870	63	39	27	45	-1.11022302462516e-16	0.628571428571429
3R	P58IPK	FBgn0037718	FBtr0082074	2217	16	8	47	3	0	-6.83333333333333
3R	P5CDh2	FBgn0053092	FBtr0084140	2472	106	48	28	11	0	-0.152658662092624
3R	P5cr	FBgn0015781	FBtr0083713	1168	31	17	20	1	0	-9.96774193548387
3R	pad	FBgn0038418	FBtr0301514	3276	67	62	62	25	0	-1.29492537313433
3R	Pak3	FBgn0044826	FBtr0330047	4983	31	10	29	3	0	-2.11827956989247
3R	pasha	FBgn0039861	FBtr0085820	2847	42	12	43	6	1.11022302462516e-16	-1.04761904761905
3R	Patr-1	FBgn0028470	FBtr0083392	3532	94	39	52	11	0	-0.961315280464217
3R	pb	FBgn0051481	FBtr0089276	3728	24	22	38	14	1.11022302462516e-16	-1.48809523809524
3R	Pbp45	FBgn0038371	FBtr0083190	1370	28	20	25	15	0	-0.19047619047619
3R	Pbp95	FBgn0037540	FBtr0081786	2649	26	25	59	48	0	-0.181891025641026
3R	Pbprp3	FBgn0011281	FBtr0078656	839	4	2	5	1	0	-1.5
3R	Pbprp4	FBgn0011282	FBtr0300016	782	2	9	17	6	1.11022302462516e-16	-11.75
3R	Pcd	FBgn0024841	FBtr0085458	725	33	15	5	5	0	0.545454545454545
3R	pch2	FBgn0051453	FBtr0081898	1490	18	16	36	25	-5.55111512312578e-17	-0.28
3R	Pcmt	FBgn0086768	FBtr0078758	953	3	2	16	3	0	-2.55555555555556
3R	Pde6	FBgn0038237	FBtr0330048	6101	126	24	61	7	0	-0.659863945578231
3R	Pdf	FBgn0023178	FBtr0085024	680	23	10	3	2	0	0.347826086956522
3R	PEK	FBgn0037327	FBtr0078770	4639	31	21	84	28	0	-1.03225806451613
3R	Pglym87	FBgn0011270	FBtr0082620	1085	21	15	15	4	0	-1.67857142857143
3R	PGRP-LB	FBgn0037906	FBtr0306097	926	12	13	16	9	0	-0.925925925925926
3R	PH4alphaEFB	FBgn0039776	FBtr0085650	2248	101	13	22	3	0	0.056105610561056
3R	PH4alphaMP	FBgn0026190	FBtr0085689	1882	102	48	29	6	1.11022302462516e-16	-1.27450980392157
3R	PH4alphaNE1	FBgn0039780	FBtr0085688	1737	109	50	20	7	0	-0.310615989515072
3R	PH4alphaNE2	FBgn0039783	FBtr0085685	1782	107	75	24	27	-1.11022302462516e-16	0.376947040498442
3R	PH4alphaNE3	FBgn0051017	FBtr0085667	1627	91	105	20	37	0	0.376299376299376
3R	PH4alphaPV	FBgn0051015	FBtr0085670	1949	80	50	29	5	0	-2625
3R	PH4alphaSG1	FBgn0051014	FBtr0085686	1708	117	99	37	13	1.11022302462516e-16	-1.40828402366864
3R	PH4alphaSG2	FBgn0039779	FBtr0085653	1683	86	68	24	23	0	0.174924165824065
3R	Pi3K92E	FBgn0015279	FBtr0083940	4420	93	13	74	18	-5.55111512312578e-17	0.425328554360813
3R	Pi4KIIalpha	FBgn0037339	FBtr0078756	3122	10	3	46	29	0	0.524137931034483
3R	pic	FBgn0260962	FBtr0082709	3881	87	8	81	8	0	0.0689655172413792
3R	Pif1A	FBgn0261015	FBtr0332501	7694	46	58	56	31	0	-1.27769985974755
3R	Pif1B	FBgn0046874	FBtr0091716	6324	42	45	54	68	0	0.149159663865546
3R	pinta	FBgn0038966	FBtr0084297	1137	31	13	12	2	1.66533453693773e-16	-1.51612903225806
3R	pit	FBgn0025140	FBtr0084174	2324	92	45	25	5	0	-1.44565217391304
3R	Pk1r	FBgn0038201	FBtr0100131	1601	50	17	15	4	-5.55111512312578e-17	-275
3R	Pk92B	FBgn0014006	FBtr0300256	4596	133	22	88	3	0	-3.85213032581454
3R	Pka-C2	FBgn0000274	FBtr0085727	1349	26	2	11	3	0	0.717948717948718
3R	Pkc98E	FBgn0003093	FBtr0085359	5529	70	8	31	4	0	0.114285714285714
3R	PKD	FBgn0038603	FBtr0330313	3634	138	20	35	3	1.66533453693773e-16	-0.690821256038647
3R	pll	FBgn0010441	FBtr0085179	1931	71	14	43	3	0	-1.82629107981221
3R	plx	FBgn0261261	FBtr0302091	6225	29	37	134	20	0	-7.54827586206897
3R	Pnn	FBgn0037737	FBtr0113210	1659	7	10	19	7	0	-2.87755102040816
3R	pnr	FBgn0003117	FBtr0083221	2720	73	26	30	7	5.55111512312578e-17	-0.526418786692759
3R	pnt	FBgn0003118	FBtr0089717	4074	91	36	27	10	5.55111512312578e-17	-0.0681318681318681
3R	poly	FBgn0086371	FBtr0082772	1157	28	10	12	5	0	0.142857142857143
3R	polybromo	FBgn0039227	FBtr0084740	5119	153	41	96	15	0	-0.715032679738562
3R	pont	FBgn0040078	FBtr0082226	1659	19	1	38	1	0	-1
3R	Poxm	FBgn0003129	FBtr0111026	2566	13	6	16	1	0	-6.38461538461539
3R	PP2A-B'	FBgn0042693	FBtr0083556	3549	74	33	35	16	0	0.0244932432432432
3R	ppan	FBgn0010770	FBtr0084012	1477	72	14	25	8	-5.55111512312578e-17	0.392361111111111
3R	PpD3	FBgn0005777	FBtr0082128	2509	20	4	22	8	0	0.45
3R	Ppi1	FBgn0051025	FBtr0085587	3310	189	71	51	25	0	0.233650793650794
3R	ppk19	FBgn0039679	FBtr0085451	1536	92	49	29	34	0	0.545716112531969
3R	ppk20	FBgn0039676	FBtr0085466	1764	113	48	39	29	-5.55111512312578e-17	0.428745804089106
3R	ppk21	FBgn0039675	FBtr0085448	1653	110	40	36	14	-5.55111512312578e-17	0.064935064935065
3R	Ppn	FBgn0003137	FBtr0301837	9544	286	157	197	79	0	-0.368903248650084
3R	Ppox	FBgn0020018	FBtr0084664	1655	73	20	42	6	0	-0.917808219178082
3R	pps	FBgn0082831	FBtr0304744	6722	156	110	108	94	0	0.189852700490998
3R	PQBP1	FBgn0039270	FBtr0084765	868	39	6	9	4	-1.11022302462516e-16	0.653846153846154
3R	Prat	FBgn0004901	FBtr0081764	2102	15	8	44	5	0	-3.69333333333333
3R	pre-mod(mdg4)-AD	FBgn0261841	FBtr0303407	2132	16	6	2	1	0	0.25
3R	pre-mod(mdg4)-AE	FBgn0261842	FBtr0303406	1868	11	4	2	4	0	0.818181818181818
3R	pre-mod(mdg4)-T	FBgn0261837	FBtr0303403	1824	29	4	13	1	0	-0.793103448275862
3R	pre-mod(mdg4)-U	FBgn0261845	FBtr0303410	3436	16	1	5	4	0	0.921875
3R	pre-mod(mdg4)-V	FBgn0261844	FBtr0303409	2818	28	2	9	3	0	0.785714285714286
3R	pre-mod(mdg4)-W	FBgn0261843	FBtr0303408	2084	7	3	17	5	1.11022302462516e-16	-0.457142857142857
3R	pre-mod(mdg4)-X	FBgn0261840	FBtr0303404	2594	9	8	2	2	0	0.111111111111111
3R	pre-mod(mdg4)-Y	FBgn0261839	FBtr0303405	1894	11	2	8	2	0	0.272727272727273
3R	pre-mod(mdg4)-Z	FBgn0261838	FBtr0303402	1824	12	2	1	2	0	0.916666666666667
3R	primo-2	FBgn0040076	FBtr0091746	1336	21	15	16	11	0	-0.0389610389610391
3R	pros	FBgn0004595	FBtr0304604	23486	128	54	82	17	0	-1.03492647058824
3R	Pros28.1A	FBgn0017557	FBtr0083928	891	31	19	28	27	0	0.364396654719235
3R	Prosalpha3T	FBgn0261395	FBtr0085738	889	37	26	15	35	0	0.698841698841699
3R	Prosbeta2R2	FBgn0037296	FBtr0078831	1319	5	3	39	40	0	415
3R	Prosbeta7	FBgn0250746	FBtr0078805	1215	7	7	31	6	-5.55111512312578e-17	-4.16666666666667
3R	Prp18	FBgn0027784	FBtr0083717	1304	43	12	13	2	-1.11022302462516e-16	-0.813953488372093
3R	prt	FBgn0043005	FBtr0113347	2177	61	34	40	12	0	-0.857923497267759
3R	Prx3	FBgn0038519	FBtr0083503	1017	37	9	11	2	0	-0.337837837837838
3R	ps	FBgn0261552	FBtr0302691	3964	30	26	27	16	0	-0.4625
3R	psidin	FBgn0243511	FBtr0083829	3509	104	40	44	10	5.55111512312578e-17	-0.692307692307693
3R	PSR	FBgn0038948	FBtr0330378	1590	47	12	16	4	-1.11022302462516e-16	-0.0212765957446808
3R	Ptp99A	FBgn0004369	FBtr0303148	7109	219	34	39	7	-5.55111512312578e-17	0.135029354207436
3R	puc	FBgn0243512	FBtr0081792	2919	14	13	16	7	0	-1.12244897959184
3R	pug	FBgn0020385	FBtr0082264	3273	79	43	74	11	-1.66533453693773e-16	-2.66168009205984
3R	pum	FBgn0003165	FBtr0081993	7473	1	0	0	1	NA	1
3R	put	FBgn0003169	FBtr0330227	2713	53	8	23	4	1.11022302462516e-16	0.132075471698113
3R	pxb	FBgn0053207	FBtr0083162	3024	59	27	22	7	-5.55111512312578e-17	-0.438256658595642
3R	Pxd	FBgn0004577	FBtr0089287	2558	89	22	52	5	0	-1.57078651685393
3R	Pxt	FBgn0261987	FBtr0083508	2716	101	47	49	9	0	-1.53355335533553
3R	pyd	FBgn0262614	FBtr0310205	8533	109	69	155	21	-5.55111512312578e-17	-3.67234600262123
3R	pyd3	FBgn0037513	FBtr0081780	1361	10	7	48	2	-1.11022302462516e-16	-15.8
3R	pygo	FBgn0043900	FBtr0085806	4507	37	20	39	3	0	-6.02702702702703
3R	PyK	FBgn0003178	FBtr0084214	2109	76	6	16	1	0	-0.263157894736842
3R	qin	FBgn0263974	FBtr0329922	6098	207	158	123	178	0	0.472561472072952
3R	qless	FBgn0051005	FBtr0085769	3218	44	11	10	3	0	0.166666666666667
3R	r-l	FBgn0003257	FBtr0084038	2039	99	29	28	4	0	-1.05050505050505
3R	Rab23	FBgn0037364	FBtr0078727	2267	8	1	14	1	1.11022302462516e-16	-0.75
3R	Rab7	FBgn0015795	FBtr0084503	1515	12	0	10	1	NA	1
3R	RacGAP84C	FBgn0045843	FBtr0081580	1412	4	13	22	9	0	-6.94444444444444
3R	Rad17	FBgn0025808	FBtr0082974	1823	67	59	35	11	0	-1.80189959294437
3R	RagA	FBgn0037647	FBtr0082013	1408	4	1	28	4	0	-0.75
3R	RanBP3	FBgn0039110	FBtr0084468	1770	44	24	21	9	-5.55111512312578e-17	-0.272727272727273
3R	Ranbp9	FBgn0037894	FBtr0082386	3311	55	19	81	16	0	-0.748863636363637
3R	ranshi	FBgn0037620	FBtr0081948	1159	9	11	24	25	1.11022302462516e-16	-0.173333333333333
3R	raps	FBgn0040080	FBtr0085189	3279	93	24	42	2	5.55111512312578e-17	-4.41935483870968
3R	Rassf	FBgn0039055	FBtr0084407	3473	123	46	43	4	0	-3.02032520325203
3R	RASSF8	FBgn0261986	FBtr0084898	3429	90	37	28	3	1.11022302462516e-16	-2.83703703703704
3R	Ravus	FBgn0038128	FBtr0082779	1269	30	32	29	17	-1.11022302462516e-16	-0.819607843137255
3R	Rb97D	FBgn0004903	FBtr0085093	3101	43	18	16	20	-5.55111512312578e-17	0.665116279069767
3R	Rbf2	FBgn0038390	FBtr0083213	2693	70	75	60	73	-5.55111512312578e-17	0.119373776908023
3R	Rbp	FBgn0262483	FBtr0304826	8343	180	70	69	7	5.55111512312578e-17	-2.83333333333333
3R	Rbp4	FBgn0010258	FBtr0082853	1515	38	6	41	61	0	0.893874029335634
3R	rdhB	FBgn0038946	FBtr0084205	971	33	15	10	2	0	-1.27272727272727
3R	rdx	FBgn0264493	FBtr0100361	4159	68	34	15	11	0	0.318181818181818
3R	rec	FBgn0003227	FBtr0083193	4131	92	65	72	34	-1.11022302462516e-16	-0.49616368286445
3R	Ref1	FBgn0010774	FBtr0081642	1328	8	3	20	4	-1.11022302462516e-16	-875
3R	Rel	FBgn0014018	FBtr0089338	3499	31	29	61	105	-1.11022302462516e-16	0.45652841781874
3R	repo	FBgn0011701	FBtr0083564	2996	91	26	28	10	0	0.2
3R	Rga	FBgn0017550	FBtr0078741	2902	5	11	18	1	0	-38.6
3R	Rh2	FBgn0003248	FBtr0083697	1365	66	20	13	4	0	0.0151515151515151
3R	Rh3	FBgn0003249	FBtr0083876	1391	54	10	20	3	1.11022302462516e-16	-0.234567901234568
3R	Rh6	FBgn0019940	FBtr0083146	1474	59	16	14	11	1.11022302462516e-16	0.654853620955316
3R	rha	FBgn0027376	FBtr0084832	4288	139	126	91	107	0	0.229072816513145
3R	RhoGAP100F	FBgn0039883	FBtr0302181	11833	37	27	111	19	0	-3.26315789473684
3R	RhoGAP92B	FBgn0038747	FBtr0083821	3016	113	33	41	3	0	-2.99115044247788
3R	RhoGAP93B	FBgn0038853	FBtr0084036	5353	173	54	65	10	-1.11022302462516e-16	-1.02890173410405
3R	RhoL	FBgn0014380	FBtr0305340	1205	7	2	3	3	-1.11022302462516e-16	0.714285714285714
3R	Rlb1	FBgn0014022	FBtr0082062	1444	16	20	28	26	5.55111512312578e-17	-0.346153846153846
3R	Rlc1	FBgn0014023	FBtr0082121	905	6	6	20	7	0	-1.85714285714286
3R	Rlip	FBgn0026056	FBtr0084002	2518	75	25	33	2	0	-4.5
3R	Rm62	FBgn0003261	FBtr0078652	2995	15	6	38	14	0	-0.0857142857142859
3R	rn	FBgn0259172	FBtr0330140	5014	29	14	50	7	0	-2.44827586206897
3R	RnpS1	FBgn0037707	FBtr0082066	1370	17	8	26	4	0	-2.05882352941176
3R	ro	FBgn0003267	FBtr0085090	1169	45	30	15	9	0	-0.111111111111111
3R	rod	FBgn0003268	FBtr0085795	6479	125	62	156	30	5.55111512312578e-17	-1.5792
3R	Rootletin	FBgn0039152	FBtr0304161	6731	332	110	134	15	2.22044604925031e-16	-1.95983935742972
3R	Rox8	FBgn0005649	FBtr0084591	3300	47	5	21	1	-1.11022302462516e-16	-1.23404255319149
3R	RpA-70	FBgn0010173	FBtr0081867	2135	20	14	32	4	0	-4.6
3R	RpI12	FBgn0038903	FBtr0084166	530	20	2	11	3	0	0.633333333333333
3R	rpk	FBgn0022981	FBtr0305313	2536	8	6	44	12	0	-1.75
3R	RpL10Aa	FBgn0038281	FBtr0083024	784	34	18	8	8	0	0.470588235294118
3R	RpL24-like	FBgn0037899	FBtr0082403	773	9	6	15	3	0	-2.33333333333333
3R	RpL3	FBgn0020910	FBtr0082347	715	3	6	0	4	NA	1
3R	RpL34a	FBgn0039406	FBtr0084972	606	29	8	3	1	0	0.172413793103448
3R	RpL34b	FBgn0037686	FBtr0082049	754	12	1	6	2	0	0.75
3R	RpL35A	FBgn0037328	FBtr0078769	621	7	0	6	3	NA	1
3R	RpL4	FBgn0003279	FBtr0085248	1400	46	4	13	3	0	0.623188405797102
3R	RpL6	FBgn0039857	FBtr0085805	967	13	4	7	3	5.55111512312578e-17	0.282051282051282
3R	Rpn2	FBgn0028692	FBtr0330379	3325	109	11	40	5	0	0.192660550458716
3R	Rpn5	FBgn0028690	FBtr0078629	1897	6	6	43	2	1.11022302462516e-16	-20.5
3R	Rpn9	FBgn0028691	FBtr0084469	1578	58	13	17	1	5.55111512312578e-17	-2.81034482758621
3R	RpS10a	FBgn0027494	FBtr0085194	604	29	16	9	10	0	0.503448275862069
3R	RpS19b	FBgn0039129	FBtr0084519	666	12	3	15	12	0	0.6875
3R	RpS20	FBgn0019936	FBtr0083964	564	6	1	2	1	0	0.666666666666667
3R	RpS28a	FBgn0039739	FBtr0085601	304	5	11	3	4	0	-0.65
3R	RpS3	FBgn0002622	FBtr0084410	854	31	1	5	1	0	0.838709677419355
3R	RpS30	FBgn0038834	FBtr0083969	517	3	3	2	1	0	-1
3R	RpS5b	FBgn0038277	FBtr0308031	951	1	0	0	1	NA	1
3R	Rpt3R	FBgn0037742	FBtr0301536	1432	17	5	45	3	0	-3.41176470588235
3R	Rpt6R	FBgn0039788	FBtr0085680	1445	65	8	25	9	-1.11022302462516e-16	0.658119658119658
3R	Rrp46	FBgn0037815	FBtr0082248	819	11	7	18	8	0	-0.431818181818182
3R	Rrp6	FBgn0038269	FBtr0113235	2988	64	38	73	37	1.11022302462516e-16	-0.171452702702703
3R	rtet	FBgn0028468	FBtr0084009	1722	64	31	29	7	1.11022302462516e-16	-1.00669642857143
3R	Rtnl2	FBgn0015831	FBtr0307275	948	7	7	15	20	0	0.25
3R	rtp	FBgn0087005	FBtr0078825	960	2	1	9	1	0	-3.5
3R	rumi	FBgn0086253	FBtr0084320	1534	76	44	22	5	5.55111512312578e-17	-1.54736842105263
3R	rump	FBgn0260010	FBtr0082123	2358	14	10	33	14	0	-0.683673469387755
3R	ry	FBgn0003308	FBtr0082704	4337	137	88	102	5	5.55111512312578e-17	-12.1036496350365
